altitude_m,mass_kg,demand_bus_kw,engine_max_shaft_kw,engine_bus_available_kw,surplus_bus_kw,regime,cycling_blocker,charge_side_cycling_candidate,discharge_side_feasible,cycling_feasible,minimum_pack_capacity_kwh,minimum_discharge_c_rate,eta_charge,eta_discharge,round_trip_efficiency,optimal_engine_on_kw,duty_cycle,cycle_to_continuous_fuel_ratio,cycle_benefit_fraction,cycle_active_bound,battery_assist_bus_kw,battery_assist_rate_feasible,assisted_optimal_engine_kw,assisted_endurance_h,assisted_fuel_duration_h,assisted_battery_duration_h,assisted_active_bound,assisted_limiting_source,equal_duration_bus_energy_kwh,fuel_available_kg,idle_fuel_fraction,charge_c_rate,discharge_c_rate,restart_fuel_kg,minimum_on_time_s,minimum_off_time_s,efficiency_evaluation_soc
8500.0,769.5667138723601,32.97774299086034,42.039099509706496,37.94028730751011,4.962544316649769,engine_limited_continuous,battery_discharge_limit,True,False,False,10.992580996953448,3.297774299086034,0.9980388420010649,0.9867403723190478,0.984805218545002,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8600.0,769.5667138723601,33.17445140683956,41.64097516859019,37.58098008965264,4.406528682813082,engine_limited_continuous,battery_discharge_limit,True,False,False,11.05815046894652,3.317445140683956,0.9982578107344962,0.9866601962713403,0.9849412474686964,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8700.0,769.5667138723601,33.37288941122883,41.24552123315856,37.2240829129256,3.8511935016967698,engine_limited_continuous,battery_discharge_limit,True,False,False,11.124296470409611,3.337288941122883,0.9984767032663595,0.9865793018778902,0.9850764488498623,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8800.0,769.5667138723601,33.573077130134166,40.85272721105012,36.86958630797273,3.2965091778385656,engine_limited_continuous,battery_discharge_limit,True,False,False,11.191025710044721,3.357307713013417,0.9986955308873487,0.9864976805737881,0.9852108248197774,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
8900.0,769.5667138723601,33.77503498141234,40.4625826218141,36.51748081618722,2.742445834774884,engine_limited_continuous,battery_discharge_limit,True,False,False,11.258344993804114,3.377503498141234,0.9989143050394084,0.9864153236661428,0.9853443775201881,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9000.0,769.5667138723601,33.978783679739166,40.07507699693047,36.167756989729746,2.1889733099905797,engine_limited_continuous,battery_discharge_limit,True,False,False,11.326261226579723,3.3978783679739166,0.999133037318439,0.9863322223317947,0.985477109103412,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9100.0,769.5667138723601,34.18434424178059,39.69019987982988,35.820405391546466,1.6360611497658724,engine_limited_continuous,battery_discharge_limit,True,False,False,11.394781413926864,3.4184344241780593,0.9993517394764831,0.9862483676149697,0.9856090217318619,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9200.0,769.5667138723601,34.39173799146874,39.30794082591393,35.47541659538732,1.0836786039185853,engine_limited_continuous,battery_discharge_limit,True,False,False,11.463912663822912,3.439173799146874,0.999570423424715,0.9861637504248448,0.9857401175782672,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9300.0,769.5667138723601,34.600986565385625,38.92828940257526,35.13278118582417,0.5317946204385464,engine_limited_continuous,battery_discharge_limit,True,False,False,11.533662188461875,3.4600986565385625,0.9997891012361642,0.9860783615331288,0.9858703988256362,nan,nan,nan,nan,,0.0,True,nan,nan,nan,nan,,,nan,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9400.0,769.5667138723601,34.81211191825686,38.551235189217834,34.79248975826909,-0.01962215998776884,battery_assisted,,False,False,False,11.60403730608562,3.481211191825686,1.0,0.9859921915715262,0.9859921915715262,nan,nan,nan,nan,,0.01962215998776884,True,34.88740758362758,2.8560670267855683,2.8560670526075573,2.8560670267855683,interior_equalisation,equal,0.05263402965592483,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9500.0,769.5667138723601,35.02513632855785,38.17676777727753,34.454532918992975,-0.5706034095648747,battery_assisted,,False,False,False,11.675045442852616,3.502513632855785,1.0,0.9859052310291931,0.9859052310291931,nan,nan,nan,nan,,0.5706034095648747,True,35.10977080779889,2.8448868879589497,2.8448868879589497,2.8448868972722514,interior_equalisation,equal,1.5401464250077366,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9600.0,769.5667138723601,35.240082404235444,37.8048767702424,34.118901285143764,-1.1211811190916805,battery_assisted,,False,False,False,11.746694134745148,3.5240082404235444,1.0,0.9858174702501176,0.9858174702501176,nan,nan,nan,nan,,1.1211811190916805,True,35.334138834415924,2.8336942926485826,2.8336942926485826,2.833694312155284,interior_equalisation,equal,3.0451553278424526,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9700.0,769.5667138723601,35.45697308854738,37.4355517836734,33.78558548476524,-1.6713876037821365,battery_assisted,,False,False,False,11.818991029515793,3.545697308854738,1.0,0.9857288994304306,0.9857288994304306,nan,nan,nan,nan,,1.6713876037821365,True,35.5605356311402,2.822489393815938,2.8224894070213025,2.822489393815938,interior_equalisation,equal,4.567883255032765,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9800.0,769.5667138723601,35.6758316660225,37.068782445225075,33.45457615681563,-2.221255509206877,battery_assisted,,False,False,False,11.891943888674168,3.56758316660225,1.0,0.9856395086157004,0.9856395086157004,nan,nan,nan,nan,,2.221255509206877,True,35.788985682108255,2.8112723652419893,2.8112723652419893,2.8112723862591844,interior_equalisation,equal,6.108555671907117,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
9900.0,769.5667138723601,35.89668176854465,36.7045583946662,33.12586395118625,-2.770817817358406,battery_assisted,,False,False,False,11.965560589514885,3.5896681768544654,1.0,0.9855492876981193,0.9855492876981193,nan,nan,nan,nan,,2.770817817358406,True,36.019513555087784,2.8000433169222094,2.8000433169222094,2.800043322962875,interior_equalisation,equal,7.667401033492024,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
10000.0,769.5667138723601,36.11954738156295,36.342869283900825,32.79943952872049,-3.3201078528424617,battery_assisted,,False,False,False,12.03984912718765,3.611954738156295,1.0,0.9854582264136796,0.9854582264136796,nan,nan,nan,nan,,3.3201078528424617,True,36.25214443731268,2.788802401106487,2.788802401106487,2.7888024266527203,interior_equalisation,equal,9.244650826451515,58.17691218330151,0.2,1.0,3.0,0.0,300.0,300.0,0.55
0.0,775.4752596705047,21.20690231162739,86.7791369750147,78.31817111995076,57.11126880832337,cycling_feasible,,True,True,True,7.068967437209129,2.120690231162739,0.9960637059853846,0.9915142235715737,0.987611332067923,34.57828510983644,0.6822665652037206,0.8495443369416606,0.15045566305833935,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
100.0,775.4752596705047,21.309058704260064,86.11445923416325,77.71829945883233,56.40924075457227,cycling_feasible,,True,True,True,7.103019568086688,2.130905870426006,0.9960637059853846,0.9914729918966385,0.987570262692983,34.69147778865381,0.6833163954007081,0.8504329928377602,0.1495670071622398,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
200.0,775.4752596705047,21.41194009512054,85.45338535506178,77.12168028294326,55.70974018782272,cycling_feasible,,True,True,True,7.137313365040179,2.141194009512054,0.9960637059853846,0.9914314641065048,0.987528898368441,34.80547378960725,0.6843667760155125,0.8513201838979801,0.14867981610201986,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
300.0,775.4752596705047,21.515553289858325,84.79590389762123,76.52830326760316,55.01274997774484,cycling_feasible,,True,True,True,7.1718510966194415,2.1515553289858325,0.9960637059853846,0.9913896373786576,0.9874872362828923,34.92028065358263,0.6854176979921405,0.8522058950137977,0.14779410498620227,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
400.0,775.4752596705047,21.619905173665693,84.14200343223848,75.93815809759523,54.31825292392954,cycling_feasible,,True,True,True,7.2066350578885645,2.1619905173665694,0.9960637059853846,0.9913475088569819,0.9874452735914643,35.035906009601874,0.6864691522124694,0.8530901110623796,0.14690988893762036,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
500.0,775.4752596705047,21.72500271239109,83.4916725398113,75.3512344671797,53.626231754788606,cycling_feasible,,True,True,True,7.24166757079703,2.172500271239109,0.9960637059853846,0.9913050756512539,0.9874030074153101,35.15235757605661,0.6875211294961611,0.8539728169074213,0.14602718309257867,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
600.0,775.4752596705047,21.83085295367084,82.84489981175217,74.76752208010633,52.93666912643549,cycling_feasible,,True,True,True,7.2769509845569464,2.183085295367084,0.9960637059853846,0.9912623348366655,0.9873604348411342,35.26964316196215,0.6885736206005678,0.8548539973999841,0.14514600260001587,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
700.0,775.4752596705047,21.937463028079353,82.20167385000254,74.18701064962728,52.24954762154793,cycling_feasible,,True,True,True,7.312487676026451,2.193746302807935,0.9960637059853846,0.9912192834533169,0.9873175529206882,35.38777066823197,0.689626616220647,0.855733637379347,0.14426636262065295,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
800.0,775.4752596705047,22.044840150298167,81.56198326704741,73.60968989851028,51.56484974821211,cycling_feasible,,True,True,True,7.3482800500993894,2.204484015029817,0.9960637059853846,0.9911759185057175,0.9872743586702726,35.50674808897304,0.6906801069888754,0.8566117216738675,0.14338827832613255,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
900.0,775.4752596705047,22.152991620304203,80.92581668592948,73.03554955905135,50.88255793874714,cycling_feasible,,True,True,True,7.384330540101401,2.21529916203042,0.9960637059853846,0.9911322369622746,0.9872308490702276,35.62658351280245,0.6917340834751661,0.8574882351018472,0.14251176489815276,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1000.0,775.4752596705047,22.261924824577612,80.29316274026371,72.464579373088,50.20265454851039,cycling_feasible,,True,True,True,7.420641608192537,2.226192482457761,0.9960637059853846,0.991088235754772,0.9871870210644148,35.74728512418572,0.6927885361867897,0.8583631624724124,0.1416368375275876,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1100.0,775.4752596705047,22.37164723732956,79.66401007425166,71.89676909201212,49.52512185468256,cycling_feasible,,True,True,True,7.45721574577652,2.237164723732956,0.9960637059853846,0.991043911777812,0.9871428715596601,35.8688612047973,0.6938434555683036,0.8592364885864106,0.14076351141358945,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1200.0,775.4752596705047,22.482166421750293,79.03834734269617,71.33210847678329,48.849942055033,cycling_feasible,,True,True,True,7.494055473916764,2.2482166421750294,0.9960637059853846,0.9909992618883091,0.98709839742525,35.991320134903376,0.6948988320014716,0.860108198237297,0.139891801762703,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1300.0,775.4752596705047,22.59349003127795,78.41616321101601,70.77058729794194,48.17709726666399,cycling_feasible,,True,True,True,7.531163343759316,2.2593490031277947,0.9960637059853846,0.9909542829049182,0.987053595492362,36.11467039476781,0.695954655805199,0.8609782762120506,0.1390217237879494,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1400.0,775.4752596705047,22.705625810888467,77.79744635526015,70.21219533562228,47.50656952473382,cycling_feasible,,True,True,True,7.568541936962823,2.270562581088847,0.9960637059853846,0.9909089716074913,0.987008462553524,36.238920566081404,0.697010917235461,0.8618467072920849,0.1381532927079151,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1500.0,775.4752596705047,22.81858159840693,77.18218546212303,69.65692237956603,46.8383407811591,cycling_feasible,,True,True,True,7.606193866135643,2.281858159840693,0.9960637059853846,0.9908633247364768,0.9869629953620147,36.36407933341488,0.6980676064852467,0.8627134762541863,0.13728652374581374,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1600.0,775.4752596705047,22.932365325840856,76.57036922895888,69.10475822913538,46.17239290329453,cycling_feasible,,True,True,True,7.6441217752802855,2.2932365325840856,0.9960637059853846,0.990817338992384,0.9869171906313311,36.49015548569624,0.699124713684488,0.8635785678714367,0.13642143212856328,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1700.0,775.4752596705047,23.04698502073587,75.96198636379648,68.55569269332632,45.50870767259045,cycling_feasible,,True,True,True,7.682328340245291,2.3046985020735873,0.9960637059853846,0.9907710110351567,0.9868710450345647,36.61715791771288,0.7001822289000115,0.8644419669141703,0.1355580330858297,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1800.0,775.4752596705047,23.162448807553954,75.35702558535462,68.00971559078255,44.84726678322859,cycling_feasible,,True,True,True,7.720816269184652,2.3162448807553955,0.9960637059853846,0.9907243374835897,0.9868245552038193,36.74509563163873,0.7012401421354788,0.8653036581509269,0.1346963418490731,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
1900.0,775.4752596705047,23.278764909075118,74.75547562305617,67.46681674980819,44.18805184073307,cycling_feasible,,True,True,True,7.75958830302504,2.327876490907512,0.9960637059853846,0.9906773149147172,0.9867777177296032,36.87397773858739,0.7022984433313373,0.8661636263494152,0.13383637365058476,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2000.0,775.4752596705047,23.395941647822465,74.15732521704379,66.92698600838202,43.53104436055955,cycling_feasible,,True,True,True,7.7986472159408216,2.3395941647822465,0.9960637059853846,0.990629939863206,0.9867305291602237,37.003813460191104,0.7033571223647687,0.8670218562774865,0.1329781437225135,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2100.0,775.4752596705047,23.5139874475115,73.56256311819459,66.39021321417061,42.87622576665912,cycling_feasible,,True,True,True,7.837995815837167,2.35139874475115,0.9960637059853846,0.990582208820683,0.9866829860011177,37.13461213020665,0.7044161690496538,0.8678783327041287,0.13212166729587127,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2200.0,775.4752596705047,23.632910834524,72.97117808813509,65.85648822454192,42.22357739001792,cycling_feasible,,True,True,True,7.877636944841334,2.3632910834524,0.9960637059853846,0.9905341182351505,0.9866350847142691,37.266383196148475,0.705475573136518,0.8687330404004466,0.13126695959955337,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2300.0,775.4752596705047,23.752720439406737,72.38315889925686,65.3258009065793,41.573080467172566,cycling_feasible,,True,True,True,7.917573479802246,2.3752720439406736,0.9960637059853846,0.9904856645102889,0.9865868217175147,37.399136220949295,0.7065353243125037,0.8695859641406761,0.13041403585932387,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2400.0,775.4752596705047,23.873424998395944,71.79849433473129,64.79814113709499,40.92471613869904,cycling_feasible,,True,True,True,7.957808332798648,2.3873424998395945,0.9960637059853846,0.9904368440048034,0.9865381933838927,37.53288088464925,0.7075954122013334,0.8704370887031944,0.12956291129680564,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2500.0,775.4752596705047,23.99503335496762,71.21717318852504,64.27349880264384,40.278465447676226,cycling_feasible,,True,True,True,7.998344451655874,2.399503335496762,0.9960637059853846,0.9903876530317574,0.9864891960409795,37.6676269861137,0.708655826363277,0.871286398871542,0.12871360112845798,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2600.0,775.4752596705047,24.11755446141444,70.63918426541518,63.7518637995372,39.63430933812276,cycling_feasible,,True,True,True,8.03918482047148,2.411755446141444,0.9960637059853846,0.9903380878578796,0.986439825970199,37.80338444478055,0.7097165562951231,0.872133879435453,0.12786612056454705,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2700.0,775.4752596705047,24.24099738044969,70.06451638100481,63.23322603385684,38.992228653407146,cycling_feasible,,True,True,True,8.080332460149897,2.424099738044969,0.9960637059853846,0.990288144702849,0.9863900794061106,37.940163302437334,0.7107775914301613,0.872979515191903,0.12702048480809702,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2800.0,775.4752596705047,24.365371286838677,69.49315836173845,62.71757542146895,38.35220413463027,cycling_feasible,,True,True,True,8.121790428946225,2.4365371286838675,0.9960637059853846,0.9902378197386138,0.9863399525357309,38.07797372502901,0.7118389211381525,0.8738232909461512,0.1261767090538488,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
2900.0,775.4752596705047,24.490685469058413,68.92509904491727,62.20490188803784,37.714216418979426,cycling_feasible,,True,True,True,8.16356182301947,2.449068546905841,0.9960637059853846,0.9901871090886222,0.9862894414977673,38.21682600449686,0.7129005347253226,0.874665191512811,0.12533480848718903,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3000.0,775.4752596705047,24.61694933098583,68.36032727871502,61.695195369040306,37.07824603805447,cycling_feasible,,True,True,True,8.205649776995276,2.461694933098583,0.9960637059853846,0.9901360088271272,0.9862385423819258,38.356730560649126,0.7139624214343396,0.875505201716911,0.12449479828308896,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3100.0,775.4752596705047,24.744172393615216,67.79883192219343,61.188445809779566,36.44427341616435,cycling_feasible,,True,True,True,8.248057464538405,2.4744172393615216,0.9960637059853846,0.9900845149784028,0.9861872512281299,38.497697943063955,0.7150245704443114,0.8763433063949805,0.12365669360501952,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3200.0,775.4752596705047,24.872364296805603,67.24060184531774,60.68464316539926,35.81227886859365,cycling_feasible,,True,True,True,8.2907880989352,2.4872364296805602,0.9960637059853846,0.9900326235159993,0.9861355640257793,38.639738833025596,0.716086970870776,0.8771794903961349,0.12282050960386515,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3300.0,775.4752596705047,25.001534801058302,66.68562592897293,60.183777400898066,35.18224259983977,cycling_feasible,,True,True,True,8.3338449336861,2.5001534801058303,0.9960637059853846,0.9899803303619633,0.9860834767129726,38.78286404549396,0.7171496117656974,0.87801373858317,0.12198626141683,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3400.0,775.4752596705047,25.131693789325734,66.13389306497892,59.68583849114347,34.554144701817734,cycling_feasible,,True,True,True,8.377231263108579,2.5131693789325733,0.9960637059853846,0.9899276313860075,0.9860309851756803,38.927084531108854,0.7182124821174785,0.878846035833684,0.12115396416631596,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3500.0,775.4752596705047,25.26285126885161,65.58539215610695,59.19081642088652,33.927965152034915,cycling_feasible,,True,True,True,8.420950422950536,2.5262851268851607,0.9960637059853846,0.9898745224047788,0.9859780852470166,39.07241137822893,0.7192755708509494,0.8796763670411712,0.12032363295882875,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3600.0,775.4752596705047,25.39501737304353,65.04011211609503,58.698701184775764,33.303683811732235,cycling_feasible,,True,True,True,8.46500579101451,2.539501737304353,0.9960637059853846,0.9898209991809545,0.9859247727063378,39.218855815006684,0.7203388668273932,0.8805047171161691,0.11949528288383093,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3700.0,775.4752596705047,25.528202363378433,64.49804186966428,58.20948278737201,32.68128042399358,cycling_feasible,,True,True,True,8.509400787792812,2.552820236337843,0.9960637059853846,0.9897670574224562,0.9858710432784608,39.36642921149965,0.7214023588445507,0.88133107098738,0.11866892901262005,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3800.0,775.4752596705047,25.66241663134155,63.959170352534905,57.72315124316275,32.060734611821196,cycling_feasible,,True,True,True,8.55413887711385,2.566241663134155,0.9960637059853846,0.9897126927815914,0.9858168926328064,39.51514308181889,0.722466035636637,0.8821554136028179,0.1178445863971821,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
3900.0,775.4752596705047,25.79767070039972,63.423486511442,57.23969657657641,31.442025876176686,cycling_feasible,,True,True,True,8.599223566799907,2.579767070039972,0.9960637059853846,0.9896579008541749,0.9857623163825259,39.66500908631548,0.7235298858743672,0.8829777299309629,0.1170222700690371,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4000.0,775.4752596705047,25.933975228009423,62.890979304152324,56.75910882199747,30.82513359398805,cycling_feasible,,True,True,True,8.644658409336474,2.5933975228009425,0.9960637059853846,0.9896026771786363,0.9857073100836107,39.81603903380546,0.7245938981649812,0.8837980049619253,0.11620199503807471,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4100.0,775.4752596705047,26.07134100766068,62.361637699479864,56.281378023780576,30.210037016119895,cycling_feasible,,True,True,True,8.69044700255356,2.607134100766068,0.9960637059853846,0.9895470172351635,0.9856518692340402,39.96824488383455,0.7256580610522673,0.884616223708607,0.11538377629139296,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4200.0,775.4752596705047,26.20977897095717,61.8354506773025,55.8064942362655,29.59671526530833,cycling_feasible,,True,True,True,8.736592990319057,2.620977897095717,0.9960637059853846,0.9894909164447323,0.9855959892728147,40.12163874898302,0.726722363016604,0.8854323712078933,0.11456762879210669,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4300.0,775.4752596705047,26.349300189733345,61.312407228578486,55.33444752379208,28.985147334058734,cycling_feasible,,True,True,True,8.783100063244449,2.6349300189733347,0.9960637059853846,0.9894343701682086,0.9855396655790607,40.27623289721146,0.7277867924749924,0.8862464325218344,0.11375356747816556,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4400.0,775.4752596705047,26.48991587820966,60.79249635536248,54.865227960714634,28.375312082504973,cycling_feasible,,True,True,True,8.82997195940322,2.648991587820966,0.9960637059853846,0.9893773737053874,0.985482893471075,40.43203975424893,0.7288513377810981,0.887058392738843,0.11294160726115698,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4500.0,775.4752596705047,26.631637395186182,60.27570707082241,54.398825631417225,27.767188236231043,cycling_feasible,,True,True,True,8.87721246506206,2.6631637395186183,0.9960637059853846,0.9893199222940148,0.985425668205349,40.58907190602347,0.7299159872253017,0.8878682369749059,0.11213176302509409,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4600.0,775.4752596705047,26.774476246275693,59.76202839925586,53.93523063032841,27.16075438405272,cycling_feasible,,True,True,True,8.92482541542523,2.677447624627569,0.9960637059853846,0.9892620111088473,0.9853679849756332,40.74734210113651,0.7309807290347383,0.8886759503747861,0.11132404962521392,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4700.0,775.4752596705047,26.91844408617709,59.2514493761066,53.4744330619362,26.555988975759114,cycling_feasible,,True,True,True,8.972814695392364,2.691844408617709,0.9960637059853846,0.989203635260574,0.985309838911862,40.906863253381815,0.7320455513733687,0.8894815181132658,0.11051848188673419,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4800.0,775.4752596705047,27.063552720989666,58.74395904798158,53.016423040803375,25.95287031981371,cycling_feasible,,True,True,True,9.02118424032989,2.7063552720989668,0.9960637059853846,0.9891447897948584,0.9852512250792009,41.067648444309874,0.7331104423420216,0.8902849253963591,0.10971507460364094,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
4900.0,775.4752596705047,27.209814110569464,58.23954647266735,52.56119069158228,25.35137658101282,cycling_feasible,,True,True,True,9.069938036856488,2.7209814110569464,0.9960637059853846,0.9890854696912706,0.9851921384769818,41.229710925838745,0.7341753899784658,0.891086157462563,0.10891384253743697,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
5000.0,775.4752596705047,27.357240370928274,57.7382007191472,52.108726149030346,24.751485778102072,cycling_feasible,,True,True,True,9.119080123642759,2.7357240370928273,0.9960637059853846,0.9890256698622277,0.9851325740376481,41.393064122912214,0.735240382257476,0.8918851995841035,0.1081148004158965,charge_ceiling,0.0,True,nan,nan,nan,nan,,,nan,64.0854579814461,0.2,1.0,3.0,0.0,300.0,300.0,0.55
