controller_key,controller,configuration_json,zero_cost_rank,zero_cost_endurance_s,zero_cost_endurance_h,delta_from_best_s,delta_from_best_min,final_soc,minimum_soc,final_fuel_kg,fuel_above_reserve_kg,restart_count,loiter_restarts_per_hour,overall_engine_off_fraction,pareto_optimal,restart_0_1_endurance_s,restart_0_1_feasible,restart_0_5_endurance_s,restart_0_5_feasible
adaptive_pi_ecms,Tuned adaptive PI-ECMS,"{""base_anchor"":""switching_s"",""base_equivalence_factor"":null,""class"":""PIECMS"",""controller_family"":""pi"",""engine_allow_shutdown"":true,""engine_min_power_fraction"":0.15,""equivalence_factor_clamp"":[0.5,20.0],""integral_action"":false,""kp"":2.5,""minimum_off_time_s"":null,""minimum_on_time_s"":null,""mission_timestep_s"":60.0,""neutral_s_role"":""diagnostic_only"",""restart_fuel_kg_per_start"":0.0,""s0_ratio"":1.3,""soc_ref"":0.6}",1,56436.516196500306,15.676810054583418,0.0,0.0,0.07670040494765434,0.05003047818653461,5.560914034146909,0.5609140341469088,182,12.647586061967768,0.2091768548593066,True,52840.0,False,43420.0,False
fixed_s_ecms,Tuned fixed-(s) ECMS,"{""adaptation_enabled"":false,""class"":""FixedECMS"",""controller_family"":""fixed"",""engine_allow_shutdown"":true,""engine_min_power_fraction"":0.15,""equivalence_factor_clamp"":[0.5,20.0],""minimum_off_time_s"":null,""minimum_on_time_s"":null,""mission_timestep_s"":60.0,""ratio_anchor"":""switching_s"",""restart_fuel_kg_per_start"":0.0,""s"":null,""s_ratio"":1.1}",2,56413.909717900184,15.670530477194495,-22.6064786001225,-0.376774643335375,0.09596015738129089,0.050041572455932555,5.446433142071789,0.44643314207178886,179,12.437614787993365,0.20850542955486454,True,52836.61969367263,True,43646.28387816458,False
optimised_thermostat,Optimised thermostat,"{""class"":""ThermostatParameters"",""controller_family"":""thermostat"",""dwell_semantics"":""hard"",""engine_allow_shutdown"":true,""engine_min_power_fraction"":0.15,""engine_on_power_kw"":null,""engine_on_power_rule"":""existing maximum-feasible selection"",""initial_elapsed_in_state_s"":60.0,""initial_engine_on"":true,""minimum_off_time_s"":60.0,""minimum_on_time_s"":60.0,""mission_timestep_s"":60.0,""restart_fuel_kg_per_start"":0.0,""soc_high"":0.3,""soc_low"":0.225,""terminal_strategy"":""causal""}",3,56094.32539909772,15.581757055304921,-342.19079740258894,-5.703179956709816,0.22035789264692873,0.17966161710819917,5.5078150370516985,0.5078150370516985,81,5.716085942653692,0.19966369004912132,True,54332.96065923401,True,48880.0,False
