candidate_id,stage,soc_low,soc_high,total_time_s,loiter_time_s,mission_complete,feasible,feasibility_reasons_json,termination_reason,final_soc,minimum_soc,final_stored_energy_kwh,fuel_consumed_kg,fuel_remaining_kg,restart_count,loiter_restarts_per_hour,overall_engine_off_fraction,loiter_engine_off_fraction,mean_engine_on_power_kw,minimum_engine_on_power_kw,maximum_engine_on_power_kw,constraint_encounters_json,descent_landing_completed,reserve_shortfall_kg,maximum_power_balance_residual_kw,fuel_ledger_residual_kg,energy_ledger_residual_kwh,discrete_energy_residual_fraction,minimum_transition_margin_s,minimum_bus_supply_margin_kw,failure_flags_json,runtime_s
0.450000000:0.500000000,coarse,0.45,0.5,55734.32539909772,49394.32539909772,True,True,[],fuel_reserve,0.4816784772357939,0.40263542185746903,4.460121455495652,282.8534912142841,5.756707096657379,89,6.267926477353114,0.19557068147767445,0.21257502587922383,41.39381778079618,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27314.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38214.32539909772, ""steps"": 638}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2434497875801753e-13,-2.2737367544323206e-13,-0.6786059775677131,0.0,40.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5182555000064895
0.450000000:0.600000000,coarse,0.45,0.6,55854.32539909772,49514.32539909772,True,True,[],fuel_reserve,0.4758376514608765,0.4047309824689185,4.402067684732945,283.28291764023794,5.327280670703479,42,2.980955487332352,0.19550858276369773,0.21448338262513267,41.348983549392386,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27414.325399097717, ""steps"": 458}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38334.32539909772, ""steps"": 640}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.4210854715202004e-13,-2.2737367544323206e-13,-0.6625802169701274,0.0,100.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5518209999427199
0.450000000:0.700000000,coarse,0.45,0.7,55554.32539909772,49214.32539909772,True,True,[],fuel_reserve,0.49955204120721997,0.40462316498015793,4.6383778415966,282.05837540682535,6.551822904116088,27,1.9018852588339257,0.19548432857356562,0.2096950413586123,41.4135349641518,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27174.325399097717, ""steps"": 454}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38034.32539909772, ""steps"": 635}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.9539925233402755e-13,-2.2737367544323206e-13,-0.6357111455022277,0.0,220.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.47882790002040565
0.450000000:0.800000000,coarse,0.45,0.8,55614.32539909772,49274.32539909772,True,True,[],fuel_reserve,0.6062124636230215,0.40524730052806734,5.72109761827146,283.01328344207195,5.596914868869491,19,1.3881468583485164,0.19275609158380477,0.21065737411780117,41.345094610904454,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27374.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38094.32539909772, ""steps"": 636}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.5276668818842154e-13,-2.2737367544323206e-13,-0.6174708351645677,0.0,280.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5371984000084922
0.450000000:0.900000000,coarse,0.45,0.9,55794.32539909772,49454.32539909772,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,0.8140124053533131,0.41144535757382633,7.923843754555665,285.0058803635176,3.604317947423872,15,1.0919166233533382,0.18926655935821696,0.21353036190020833,41.31176616877945,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27714.325399097717, ""steps"": 463}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38274.32539909772, ""steps"": 639}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,1.3956820525761282,1.5631940186722204e-13,-2.2737367544323206e-13,-0.5969645135414794,0.0,540.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""fuel_reserve_shortfall""]",0.5135641000233591
0.450000000:1.000000000,coarse,0.45,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.48090379999484867
0.550000000:0.600000000,coarse,0.55,0.6,55614.32539909772,49274.32539909772,True,True,[],fuel_reserve,0.5694492052132937,0.5048444072453289,5.344239469425449,282.7516633495657,5.858534961375703,89,6.283191043051179,0.1941945698792063,0.21065737411780117,41.399251163785635,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27294.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38094.32539909772, ""steps"": 636}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.6697754290362354e-13,-2.2737367544323206e-13,-0.6352262278237504,0.0,60.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5326654999516904
0.550000000:0.700000000,coarse,0.55,0.7,55494.32539909772,49154.32539909772,True,True,[],fuel_reserve,0.6666998516602707,0.5062672229187223,6.349554003093502,282.794596265075,5.815602045866433,41,2.9295489019699428,0.19245210971018753,0.20873035926535843,41.40883134046506,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27294.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37974.32539909772, ""steps"": 634}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,2.0250467969162855e-13,-2.2737367544323206e-13,-0.6106066978604758,0.0,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5909835000056773
0.550000000:0.800000000,coarse,0.55,0.8,55434.32539909772,49094.32539909772,True,True,[],fuel_reserve,0.6018997823656501,0.5098656313264148,5.676688631722454,282.05837540682535,6.551822904116088,26,1.8332057578624774,0.1937427744033629,0.2077633192244141,41.4135349641518,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27174.325399097717, ""steps"": 454}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37914.32539909772, ""steps"": 633}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.5987211554602254e-13,-2.2737367544323206e-13,-0.5943391491450711,0.0,220.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.49744509998708963
0.550000000:0.900000000,coarse,0.55,0.9,55314.32539909772,48974.32539909772,True,True,[],fuel_reserve,0.5326118287913286,0.5048343431342908,4.970494761309165,281.07542990284037,7.5347684081010815,19,1.3231422683607572,0.19488622381673018,0.20582213063389557,41.419550010546104,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27014.325399097717, ""steps"": 451}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37794.32539909772, ""steps"": 631}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.6697754290362354e-13,-2.2737367544323206e-13,-0.5787465662401701,1.3513645586937852e-16,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5980279999785125
0.550000000:1.000000000,coarse,0.55,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.4552059000125155
0.700000000:0.800000000,coarse,0.7,0.8,55434.32539909772,49094.32539909772,True,True,[],fuel_reserve,0.771916587869031,0.6630042585533997,7.467649636916505,283.0757362739618,5.534462036979606,55,3.959724436982951,0.19049568879883727,0.2077633192244141,41.38710807582509,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27354.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37914.32539909772, ""steps"": 633}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.6342482922482304e-13,-2.2737367544323206e-13,-0.5649449342222397,0.0,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5289469000417739
0.700000000:0.900000000,coarse,0.7,0.9,55494.32539909772,49154.32539909772,True,True,[],fuel_reserve,0.6767690427090375,0.6573682087278631,6.455186562033617,282.67318721959754,5.937011091343876,30,2.197161676477457,0.1920917125009924,0.20873035926535843,41.353602166290656,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27314.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37974.32539909772, ""steps"": 634}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.6697754290362354e-13,-2.2737367544323206e-13,-0.5544411826235773,2.687452446596845e-16,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5936437000054866
0.700000000:1.000000000,coarse,0.7,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.49182350002229214
0.850000000:0.900000000,coarse,0.85,0.9,55314.32539909772,48974.32539909772,True,True,[],fuel_reserve,0.9142356367605867,0.6695007762201075,9.030343742980795,283.3868414306209,5.223356880320539,86,6.174663919016867,0.18765482404616504,0.20582213063389557,41.37211147875595,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27414.325399097717, ""steps"": 458}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 37794.32539909772, ""steps"": 631}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.7408297026122455e-13,-2.2737367544323206e-13,-0.5225361348175284,0.0,60.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5216215000255033
0.850000000:1.000000000,coarse,0.85,1.0,50836.08889669913,44496.08889669913,False,False,"[""mission_incomplete"", ""descent_landing_incomplete"", ""reserve_shortfall"", ""terminal_constraint_failure""]",fuel_reserve_shortfall,1.0,0.6695007762201075,10.0,283.7639658837879,4.846232427153568,0,0.0,0.0,0.0,34.124609427621664,16.059657585003364,86.7791369750147,"{""battery"": {""charge:energy"": {""duration_s"": 60.0, ""steps"": 1}, ""charge:legacy_power"": {""duration_s"": 1260.0, ""steps"": 21}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 1320.0, ""steps"": 22}, ""cycling_not_economic"": {""duration_s"": 31996.08889669913, ""steps"": 534}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",False,0.15376757284643183,7.460698725481052e-14,-2.8421709430404007e-13,-0.013813551826387993,1.3385609871475883e-16,50776.08889669913,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited"", ""battery_energy_limited"", ""fuel_reserve_shortfall""]",0.4987488000188023
0.225000000:0.500000000,refine,0.225,0.5,55674.32539909772,49334.32539909772,True,True,[],fuel_reserve,0.35791436744645255,0.17623742437837558,3.2508412844332994,281.9078466223703,6.70235168857112,26,1.8242876389193725,0.19829607131941862,0.2116173661146472,41.464643864925506,33.24534403413261,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27114.325399097717, ""steps"": 453}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38154.32539909772, ""steps"": 637}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2079226507921703e-13,-2.2737367544323206e-13,-0.7257764448518174,1.3473742531158642e-16,300.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5591705000260845
0.225000000:0.300000000,refine,0.225,0.3,56094.32539909772,49754.32539909772,True,True,[],fuel_reserve,0.22035789264692873,0.17966161710819917,1.958149938190525,283.10238327388976,5.5078150370516985,81,5.716085942653692,0.19966369004912132,0.21827248008867473,41.36494117971371,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27374.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38574.32539909772, ""steps"": 644}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2434497875801753e-13,-2.2737367544323206e-13,-0.7858634770686876,1.3416890733937867e-16,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5949997999705374
0.325000000:0.600000000,refine,0.325,0.6,55794.32539909772,49454.32539909772,True,True,[],fuel_reserve,0.3544345254113576,0.2762740351381454,3.2174728361024574,282.38576668932274,6.224431621618698,26,1.81986103892223,0.19751112539086654,0.21353036190020833,41.37389723212928,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27254.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38274.32539909772, ""steps"": 639}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.3145040611561853e-13,-2.2737367544323206e-13,-0.6895035192537762,0.0,60.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5357064999407157
0.425000000:0.600000000,refine,0.425,0.6,55734.32539909772,49394.32539909772,True,True,[],fuel_reserve,0.5224060914165569,0.38204166927295025,4.867635246926381,283.0537267946048,5.55647151633663,38,2.696666042582154,0.19485299090344443,0.21257502587922383,41.382203382738055,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27354.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38214.32539909772, ""steps"": 638}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2434497875801753e-13,-2.2737367544323206e-13,-0.6614261667009487,0.0,180.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5562429999699816
0.275000000:0.500000000,refine,0.275,0.5,56034.32539909772,49694.32539909772,True,True,[],fuel_reserve,0.2735939905322742,0.23045057129921143,2.4520251640700277,283.01328344207195,5.596914868869491,31,2.2457292478313082,0.19880671214753984,0.21732863688690082,41.345094610904454,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27374.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38514.32539909772, ""steps"": 643}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2434497875801753e-13,-2.2737367544323206e-13,-0.7277104385407256,0.0,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5493523000041023
0.375000000:0.600000000,refine,0.375,0.6,55674.32539909772,49334.32539909772,True,True,[],fuel_reserve,0.4530221528417315,0.3281181430001409,4.176231411451066,282.40259887094936,6.2075994399920775,30,2.116173661146472,0.1961406792398597,0.2116173661146472,41.40584264596435,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27234.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38154.32539909772, ""steps"": 637}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.5276668818842154e-13,-2.2737367544323206e-13,-0.6734535929881531,0.0,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5776662999996915
0.475000000:0.600000000,refine,0.475,0.6,55614.32539909772,49274.32539909772,True,True,[],fuel_reserve,0.47384050247307075,0.43228362931818626,4.382239766603367,282.1909478953441,6.419250415597341,50,3.5068973263541463,0.19599266774845822,0.21065737411780117,41.4149563990155,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27194.325399097717, ""steps"": 454}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38094.32539909772, ""steps"": 636}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.6342482922482304e-13,-2.2737367544323206e-13,-0.6504071279100572,0.0,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5495611999649554
0.250000000:0.475000000,refine,0.25,0.475,56034.32539909772,49694.32539909772,True,True,[],fuel_reserve,0.20845615630932385,0.2028369590721733,1.8488441527988577,282.67318721959754,5.937011091343876,31,2.2457292478313082,0.19987748438531833,0.21732863688690082,41.353602166290656,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27314.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38514.32539909772, ""steps"": 643}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2079226507921703e-13,-2.2737367544323206e-13,-0.7418032955552007,2.687452446596845e-16,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.584048300050199
0.350000000:0.575000000,refine,0.35,0.575,55674.32539909772,49334.32539909772,True,True,[],fuel_reserve,0.46360194361132656,0.3052014945225277,4.280769176840227,282.4666845687347,6.143513742206734,31,2.189145166703247,0.1961406792398597,0.2116173661146472,41.4201620882113,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27234.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38154.32539909772, ""steps"": 637}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.3145040611561853e-13,-2.2737367544323206e-13,-0.6806142214136344,1.3447085799525133e-16,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5683032999513671
0.450000000:0.575000000,refine,0.45,0.575,55794.32539909772,49454.32539909772,True,True,[],fuel_reserve,0.5311682549165335,0.4043010545531014,4.95592749218611,283.3688850131394,5.241313297802011,49,3.494133194730682,0.1946434502490754,0.21353036190020833,41.3681153316408,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27414.325399097717, ""steps"": 458}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38274.32539909772, ""steps"": 639}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.3145040611561853e-13,-2.2737367544323206e-13,-0.6629116244616853,0.0,120.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5689998000161722
0.250000000:0.525000000,refine,0.25,0.525,55674.32539909772,49334.32539909772,True,True,[],fuel_reserve,0.34478964365962006,0.20706748861427643,3.1251682290466403,281.83107614705716,6.779122163884293,26,1.8242876389193725,0.19829607131941862,0.2116173661146472,41.44744399136928,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27114.325399097717, ""steps"": 453}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38154.32539909772, ""steps"": 637}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.1723955140041653e-13,-2.2737367544323206e-13,-0.7161415512646272,1.347741276381185e-16,300.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5055091000394896
0.250000000:0.325000000,refine,0.25,0.325,55914.32539909772,49574.32539909772,True,True,[],fuel_reserve,0.2469981279300574,0.20568312000943417,2.2042812039732818,282.42649801516245,6.1837002957789835,79,5.591604076674843,0.199591069378798,0.21543409646063247,41.411182720694555,28.893111181343823,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27234.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38394.32539909772, ""steps"": 641}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.1723955140041653e-13,-2.2737367544323206e-13,-0.7685302100512672,0.0,60.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.6874776999466121
0.350000000:0.625000000,refine,0.35,0.625,55794.32539909772,49454.32539909772,True,True,[],fuel_reserve,0.35496815233881707,0.3027436342757572,3.222587576011051,282.3594919876277,6.250706323313732,26,1.81986103892223,0.19751112539086654,0.21353036190020833,41.3680289802995,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27254.325399097717, ""steps"": 455}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38274.32539909772, ""steps"": 639}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.3145040611561853e-13,-2.2737367544323206e-13,-0.6795294374237528,0.0,0.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5789575999369845
0.450000000:0.625000000,refine,0.45,0.625,55554.32539909772,49214.32539909772,True,True,[],fuel_reserve,0.6207489690880196,0.404703821612295,5.871175853074224,282.85113408202443,5.759064228917016,37,2.6333795891546665,0.19332428074402347,0.2096950413586123,41.421447354752,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27294.325399097717, ""steps"": 456}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38034.32539909772, ""steps"": 635}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,2.0961010704922955e-13,-2.2737367544323206e-13,-0.6442674246231945,0.0,180.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.5691698000300676
0.225000000:0.475000000,refine,0.225,0.475,56034.32539909772,49694.32539909772,True,True,[],fuel_reserve,0.2609096068341141,0.17405265198150546,2.333616377061453,283.01328344207195,5.596914868869491,28,2.0284006109444075,0.19880671214753984,0.21732863688690082,41.345094610904454,27.139989994975664,86.7791369750147,"{""battery"": {""charge:legacy_power"": {""duration_s"": 27374.325399097717, ""steps"": 457}}, ""controller"": {""battery_cannot_carry_full_demand"": {""duration_s"": 16020.0, ""steps"": 267}, ""battery_charge_limit"": {""duration_s"": 38514.32539909772, ""steps"": 643}, ""engine_max"": {""duration_s"": 1500.0, ""steps"": 25}}}",True,0.0,1.2079226507921703e-13,-2.2737367544323206e-13,-0.747129615697304,1.3421114714852727e-16,240.0,17.700723984206064,"[""engine_power_limited"", ""battery_rate_limited""]",0.48753929999656975
