strategy,fuel_consumed_kg,average_fuel_rate_kg_h,battery_ohmic_loss_kwh,recirculated_round_trip_loss_kwh,engine_off_fraction,restart_count,restart_count_status,initial_soc,terminal_soc,minimum_soc,maximum_soc,battery_energy_change_kwh,internal_ledger_energy_change_kwh,euler_energy_residual_kwh,target_battery_energy_change_kwh,terminal_energy_shortfall_kwh,battery_mode,battery_capacity_kwh,i_charge_max_a,i_discharge_max_a,terminal_voltage_min_v,terminal_voltage_max_v,q_nominal_ah,timestep_s,constraint_encounters,calibration_parameter_value,engine_shaft_power_mean_kw,engine_shaft_power_minimum_kw,engine_shaft_power_maximum_kw,strategy_construction,comparison,comparison_battery_mode,comparison_timestep_s,comparison_initial_soc,comparison_target_battery_energy_change_kwh,energy_match_tolerance_kwh,pi_s0_ratio_lower,pi_s0_ratio_upper,pi_s0_ratio_bracket_width,pi_endpoint_energy_bracket_width_kwh,pi_exact_match,pi_to_continuous_gap_kg_low,pi_to_continuous_gap_kg_high,pi_to_continuous_gap_fraction_low,pi_to_continuous_gap_fraction_high,pi_to_ideal_gap_kg_low,pi_to_ideal_gap_kg_high,pi_to_ideal_gap_fraction_low,pi_to_ideal_gap_fraction_high,cycling_benefit_captured_fraction_low,cycling_benefit_captured_fraction_high,fuel_gap_status,bracket_role
pi_ecms,163.88215175313053,15.739882897205984,1.4653276643599853,1.3953209789516308,0.2884746881662357,344,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.06368716623817178,0.050059201711057814,0.559342988331593,-4.689633508589708,-5.116863310839236,0.4272298022495278,-4.689742503060938,0.00010899447122980632,legacy,10.0,,,,,,30.0,"[{""direction"": ""charge"", ""first_time_s"": 18120.0, ""limit"": ""legacy_power"", ""maximum_power_kw"": 10.000000000000115, ""maximum_soc"": 0.12753235055351073, ""minimum_power_kw"": 9.99999999999988, ""minimum_soc"": 0.050059201711057814, ""timestep_count"": 889}]",0.9872403347492218,28.285508812480266,0.0,44.317713594601855,unchanged PI-ECMS replay,mission_depleting,legacy,30.0,0.559342988331593,-4.689742503060938,1e-12,0.9872403335571289,0.9872403347492218,1.19209286886246e-09,0.00019537338207165078,False,23.04439563940977,23.044459480905743,0.1232804861634619,0.12328082769598825,0.18555180237333957,0.18561564386931195,0.0011335108657979836,0.001133900864862654,0.9920096619151055,0.9920124101486382,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_upper_ratio
continuous,186.92665963127425,17.953167574918265,0.0009649381614715318,0.0,0.0,0,defined; engine remains running,0.559342988331593,0.06367471452865121,0.06367471452865121,0.559342988331593,-4.689742503061517,-4.689742503061518,8.881784197001252e-16,-4.689742503060938,-5.790923296444817e-13,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,30.0,[],0.4503285379956911,28.175125686574937,23.971401534965253,32.738402195160646,engine continuously supplies demand minus a solved constant battery bus-power assist,mission_depleting,physical,30.0,0.559342988331593,-4.689742503060938,1e-12,1.017322611808777,1.01732261300087,1.19209286886246e-09,0.1481415091359013,False,21.43421494764678,21.530075050465115,0.11466644185440028,0.11517926385104552,2.0137934866841363,2.1096535895024715,0.012325615648982198,0.012912336577033365,0.9103947770446601,0.914466329800193,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,point
ideal_analytical_cycle,163.382791094125,15.69192234621164,1.121931464233474,1.0740074783141864,0.2950262035476737,,undefined; relaxed duty fractions and depletion tail specify no cycle period or SoC band,0.559342988331593,0.06367471452872464,0.06367471452872464,0.559342988331593,-4.689742503060875,-4.689742503060876,1.7763568394002505e-15,-4.689742503060938,6.306066779870889e-14,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,30.0,"[{""direction"": ""charge"", ""first_time_s"": 17610.0, ""limit"": ""current"", ""maximum_power_kw"": 10.210367721763737, ""maximum_soc"": 0.559342988331593, ""minimum_power_kw"": 10.210367721763737, ""minimum_soc"": 0.559342988331593, ""timestep_count"": 1225}]",,,,,relaxed charge-sustaining duty fractions followed by a solved engine-OFF depletion tail within the same logged window,mission_depleting,physical,30.0,0.559342988331593,-4.689742503060938,1e-12,1.017322611808777,1.01732261300087,1.19209286886246e-09,0.1481415091359013,False,21.43421494764678,21.530075050465115,0.11466644185440028,0.11517926385104552,2.0137934866841363,2.1096535895024715,0.012325615648982198,0.012912336577033365,0.9103947770446601,0.914466329800193,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,relaxed_point
pi_ecms,165.49244468362747,15.894541729086596,1.2624249461764003,1.2026610011743912,0.27006627177458614,337,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.07051600635855768,0.05033826802974603,0.5595035658800264,-4.629791376115954,-4.629791376115975,2.042810365310288e-14,-4.689742503060938,0.05995112694498328,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,30.0,"[{""direction"": ""charge"", ""first_time_s"": 17640.0, ""limit"": ""current"", ""maximum_power_kw"": 10.198921752854496, ""maximum_soc"": 0.5511702325466931, ""minimum_power_kw"": 8.767973282806079, ""minimum_soc"": 0.05033826802974603, ""timestep_count"": 912}]",1.017322611808777,28.31575005692927,0.0,44.538022365490924,unchanged PI-ECMS replay,mission_depleting,physical,30.0,0.559342988331593,-4.689742503060938,1e-12,1.017322611808777,1.01732261300087,1.19209286886246e-09,0.1481415091359013,False,21.43421494764678,21.530075050465115,0.11466644185440028,0.11517926385104552,2.0137934866841363,2.1096535895024715,0.012325615648982198,0.012912336577033365,0.9103947770446601,0.914466329800193,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_lower_ratio
pi_ecms,165.39658458080913,15.88533494984472,1.2634987810808176,1.201829386082025,0.2705236843642423,338,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.05358305747673663,0.050012260175048395,0.5595035658800264,-4.777932885251856,-4.7779328852519,4.440892098500626e-14,-4.689742503060938,-0.08819038219091802,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,30.0,"[{""direction"": ""charge"", ""first_time_s"": 17640.0, ""limit"": ""current"", ""maximum_power_kw"": 10.198921752854496, ""maximum_soc"": 0.5511702325466931, ""minimum_power_kw"": 8.760238208890307, ""minimum_soc"": 0.050012260175048395, ""timestep_count"": 912}]",1.01732261300087,28.30009913758925,0.0,44.538022365490924,unchanged PI-ECMS replay,mission_depleting,physical,30.0,0.559342988331593,-4.689742503060938,1e-12,1.017322611808777,1.01732261300087,1.19209286886246e-09,0.1481415091359013,False,21.43421494764678,21.530075050465115,0.11466644185440028,0.11517926385104552,2.0137934866841363,2.1096535895024715,0.012325615648982198,0.012912336577033365,0.9103947770446601,0.914466329800193,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_upper_ratio
continuous,186.92660350227465,17.95316218406959,0.0009649379446908791,0.0,0.0,0,defined; engine remains running,0.559342988331593,0.06367471452873888,0.06367471452873888,0.559342988331593,-4.689742503060749,-4.689883215129264,0.00014071206851440365,-4.689742503060938,1.8829382497642655e-13,legacy,10.0,,,,,,15.0,[],0.4503420525538873,28.17511071199522,23.971386560385536,32.738387220580925,engine continuously supplies demand minus a solved constant battery bus-power assist,mission_depleting,legacy,15.0,0.559342988331593,-4.689742503060938,1e-12,1.034846216440201,1.034846217632294,1.19209286886246e-09,0.11523547516092858,False,22.93909207641147,23.012680420480194,0.1227171073920055,0.12311078246387845,0.21298013304709684,0.28656847711582145,0.0013010318035478767,0.0017505609433510858,0.9876615575063892,0.9908299644457367,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,point
ideal_analytical_cycle,163.70094294874735,15.722478894815104,1.099789452736178,1.0519378689794934,0.2909711737279137,,undefined; relaxed duty fractions and depletion tail specify no cycle period or SoC band,0.559342988331593,0.0636747145288218,0.0636747145288218,0.559342988331593,-4.689742503060024,-4.696671153309391,0.006928650249367507,-4.689742503060938,9.139355938714289e-13,legacy,10.0,,,,,,15.0,"[{""direction"": ""charge"", ""first_time_s"": 17595.0, ""limit"": ""legacy_power"", ""maximum_power_kw"": 10.0, ""maximum_soc"": 0.559342988331593, ""minimum_power_kw"": 10.0, ""minimum_soc"": 0.559342988331593, ""timestep_count"": 2449}]",,,,,relaxed charge-sustaining duty fractions followed by a solved engine-OFF depletion tail within the same logged window,mission_depleting,legacy,15.0,0.559342988331593,-4.689742503060938,1e-12,1.034846216440201,1.034846217632294,1.19209286886246e-09,0.11523547516092858,False,22.93909207641147,23.012680420480194,0.1227171073920055,0.12311078246387845,0.21298013304709684,0.28656847711582145,0.0013010318035478767,0.0017505609433510858,0.9876615575063892,0.9908299644457367,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,relaxed_point
pi_ecms,163.91392308179445,15.742934339887869,1.4334617328308865,1.3663237629103406,0.2884746881662407,692,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.05147460472605256,0.050958365213757156,0.559342988331593,-4.79632177899608,-5.005348423424508,0.20902664442842767,-4.689742503060938,-0.10657927593514227,legacy,10.0,,,,,,15.0,"[{""direction"": ""charge"", ""first_time_s"": 18030.0, ""limit"": ""legacy_power"", ""maximum_power_kw"": 10.00000000000012, ""maximum_soc"": 0.17842092507383298, ""minimum_power_kw"": 9.999999999999888, ""minimum_soc"": 0.050958365213757156, ""timestep_count"": 1778}]",1.034846216440201,28.293985042152066,0.0,44.317713594601855,unchanged PI-ECMS replay,mission_depleting,legacy,15.0,0.559342988331593,-4.689742503060938,1e-12,1.034846216440201,1.034846217632294,1.19209286886246e-09,0.11523547516092858,False,22.93909207641147,23.012680420480194,0.1227171073920055,0.12311078246387845,0.21298013304709684,0.28656847711582145,0.0013010318035478767,0.0017505609433510858,0.9876615575063892,0.9908299644457367,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_lower_ratio
pi_ecms,163.98751142586318,15.75000205230103,1.4326981368562484,1.3670997690348088,0.28813173482582516,692,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.06466345556908877,0.050958365213757156,0.559342988331593,-4.681086303835151,-4.890017515637979,0.20893121180282748,-4.689742503060938,0.00865619922578631,legacy,10.0,,,,,,15.0,"[{""direction"": ""charge"", ""first_time_s"": 18030.0, ""limit"": ""legacy_power"", ""maximum_power_kw"": 10.00000000000012, ""maximum_soc"": 0.17842092507383298, ""minimum_power_kw"": 9.999999999999888, ""minimum_soc"": 0.050958365213757156, ""timestep_count"": 1779}]",1.034846217632294,28.306177277907075,0.0,44.317713594601855,unchanged PI-ECMS replay,mission_depleting,legacy,15.0,0.559342988331593,-4.689742503060938,1e-12,1.034846216440201,1.034846217632294,1.19209286886246e-09,0.11523547516092858,False,22.93909207641147,23.012680420480194,0.1227171073920055,0.12311078246387845,0.21298013304709684,0.28656847711582145,0.0013010318035478767,0.0017505609433510858,0.9876615575063892,0.9908299644457367,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_upper_ratio
continuous,186.92665963127462,17.9531675749183,0.0009649381623598094,0.0,0.0,0,defined; engine remains running,0.559342988331593,0.06367471452878312,0.06367471452878312,0.559342988331593,-4.689742503060362,-4.689742503060368,6.217248937900877e-15,-4.689742503060938,5.755396159656812e-13,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,15.0,[],0.45032853799548633,28.175125686575164,23.97140153496548,32.73840219516087,engine continuously supplies demand minus a solved constant battery bus-power assist,mission_depleting,physical,15.0,0.559342988331593,-4.689742503060938,1e-12,1.0595832109451293,1.0595832121372222,1.19209286886246e-09,0.00027658515035522413,False,21.56286472838633,21.562972284510778,0.1153546785189471,0.11535525391105361,1.9808961816407304,1.9810037377651781,0.012124264541659924,0.012124922849206764,0.9158590381774676,0.9158636065059308,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,point
ideal_analytical_cycle,163.3827911651231,15.691922353030577,1.1219315752063705,1.0740074787617573,0.2950262032189302,,undefined; relaxed duty fractions and depletion tail specify no cycle period or SoC band,0.559342988331593,0.06367471452871493,0.06367471452871493,0.559342988331593,-4.689742503060959,-4.689742503060961,1.7763568394002505e-15,-4.689742503060938,-2.1316282072803006e-14,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,15.0,"[{""direction"": ""charge"", ""first_time_s"": 17595.0, ""limit"": ""current"", ""maximum_power_kw"": 10.210367721763737, ""maximum_soc"": 0.559342988331593, ""minimum_power_kw"": 10.210367721763737, ""minimum_soc"": 0.559342988331593, ""timestep_count"": 2449}]",,,,,relaxed charge-sustaining duty fractions followed by a solved engine-OFF depletion tail within the same logged window,mission_depleting,physical,15.0,0.559342988331593,-4.689742503060938,1e-12,1.0595832109451293,1.0595832121372222,1.19209286886246e-09,0.00027658515035522413,False,21.56286472838633,21.562972284510778,0.1153546785189471,0.11535525391105361,1.9808961816407304,1.9810037377651781,0.012124264541659924,0.012124922849206764,0.9158590381774676,0.9158636065059308,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,relaxed_point
pi_ecms,165.36368734676384,15.882175370805907,1.2561569695643022,1.1962093967135417,0.2713240502943181,678,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.06365674967537344,0.052709786639592346,0.559342988331593,-4.689899755362572,-4.6898997553625605,-1.1546319456101628e-14,-4.689742503060938,-0.00015725230163443626,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,15.0,"[{""direction"": ""charge"", ""first_time_s"": 17610.0, ""limit"": ""current"", ""maximum_power_kw"": 10.180909916203667, ""maximum_soc"": 0.5469494230522352, ""minimum_power_kw"": 8.768796669310401, ""minimum_soc"": 0.052709786639592346, ""timestep_count"": 1821}]",1.0595832109451293,28.308686295317102,0.0,44.518167795381544,unchanged PI-ECMS replay,mission_depleting,physical,15.0,0.559342988331593,-4.689742503060938,1e-12,1.0595832109451293,1.0595832121372222,1.19209286886246e-09,0.00027658515035522413,False,21.56286472838633,21.562972284510778,0.1153546785189471,0.11535525391105361,1.9808961816407304,1.9810037377651781,0.012124264541659924,0.012124922849206764,0.9158590381774676,0.9158636065059308,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_lower_ratio
pi_ecms,165.3637949028883,15.882185700916816,1.256150021642203,1.196206418587252,0.2713240502943181,678,defined from logged-step OFF-to-ON transitions,0.559342988331593,0.06368834730896263,0.05274093666039295,0.559342988331593,-4.689623170212217,-4.689623170212215,-1.7763568394002505e-15,-4.689742503060938,0.00011933284872078787,physical,10.0,28.571428571428573,85.71428571428572,242.5,407.4,28.571428571428573,15.0,"[{""direction"": ""charge"", ""first_time_s"": 17610.0, ""limit"": ""current"", ""maximum_power_kw"": 10.180909916203667, ""maximum_soc"": 0.5469494230522352, ""minimum_power_kw"": 8.768885669369833, ""minimum_soc"": 0.05274093666039295, ""timestep_count"": 1821}]",1.0595832121372222,28.308714990069586,0.0,44.518167795381544,unchanged PI-ECMS replay,mission_depleting,physical,15.0,0.559342988331593,-4.689742503060938,1e-12,1.0595832109451293,1.0595832121372222,1.19209286886246e-09,0.00027658515035522413,False,21.56286472838633,21.562972284510778,0.1153546785189471,0.11535525391105361,1.9808961816407304,1.9810037377651781,0.012124264541659924,0.012124922849206764,0.9158590381774676,0.9158636065059308,valid bounded gap: the discontinuous PI endpoint energies straddle the target; neither bracket endpoint is reported as a point gap,bracket_upper_ratio
