capacity_kwh,idle_fuel_fraction,pack_mass_delta_kg,fuel_capacity_cost_kg,discharge_enabling_benefit_kg,charge_ceiling_benefit_kg,gross_operational_benefit_kg,net_fuel_benefit_kg,loiter_endurance_h,endurance_change_h
11.75,0.25,9.333333333333329,8.722741433021724,5.817236175969242,3.521556382218705,9.338792558187947,0.6160511251662228,13.046402015653747,0.04139819218471352
12.0,0.25,10.666666666666664,9.968847352024852,5.831216747433473,3.999940244566801,9.831156992000274,-0.13769036002457824,12.995734335166286,-0.00926948830274732
12.25,0.25,11.999999999999993,11.214953271028037,5.844623200764886,4.4724388973021405,10.317062098067026,-0.8978911729610104,12.944445400667941,-0.06055842280109225
12.5,0.25,13.333333333333336,12.461059190031051,5.857490193081162,4.939152783519376,10.796642976600538,-1.6644162134305134,12.892547444577723,-0.1124563788913111
12.75,0.25,14.666666666666664,13.707165109034236,5.869849646737862,5.400181041074916,11.270030687812778,-2.437134421221458,12.840052458846749,-0.16495136462228466
13.0,0.25,15.999999999999993,14.953271028037364,5.8817310138911125,5.8556213910272845,11.737352404918397,-3.2159186231189665,12.786972200620804,-0.21803162284822974
13.25,0.25,17.333333333333336,16.199376947040435,5.893161510918276,6.305570049125549,12.198731560043825,-4.000645386996609,12.733318197731395,-0.2716856257376392
13.5,0.25,18.666666666666664,17.445482866043562,5.904166326643804,6.750140441082976,12.65430676772678,-4.791176098316782,12.67910175402304,-0.3259020694459931
13.75,0.25,19.999999999999993,18.69158878504669,5.914768807709947,7.189408722900225,13.104177530610173,-5.5874112544365175,12.624333954524046,-0.3806698689449881
14.0,0.25,21.333333333333336,19.93769470404976,5.9249906239883785,7.623460908662082,13.54845153265046,-6.3892431713993005,12.569025670467694,-0.43597815300134
14.25,0.25,22.666666666666664,21.18380062305289,5.934851916457092,8.052386688155934,13.987238604613026,-7.196562018439863,12.51318756416967,-0.49181625929936423
14.5,0.25,23.999999999999993,22.429906542056074,5.944371429724583,8.476274043145963,14.420645472870547,-8.009261069185527,12.456830093767284,-0.5481737297017499
14.75,0.25,25.333333333333336,23.676012461059088,5.953568526922481,8.895207343289258,14.848775870211739,-8.827236590847349,12.39996351782672,-0.6050403056423139
15.0,0.25,26.666666666666664,24.922118380062273,5.962461003117255,9.30926963873219,15.271730641849445,-9.650387738212828,12.342597899822135,-0.6624059236468991
15.25,0.25,27.999999999999993,26.1682242990654,5.971060512591066,9.718547334292566,15.689607846883632,-10.478616452181768,12.284743112492098,-0.7202607109769357
15.5,0.25,29.333333333333336,27.41433021806847,5.979381299668717,10.123121555780926,16.102502855449643,-11.311827362618828,12.226408842077753,-0.7785949813912811
15.75,0.25,30.666666666666664,28.6604361370716,5.987436699911768,10.523071741853414,16.510508441765182,-12.149927695306417,12.167604592446436,-0.837399231022598
16.0,0.25,31.999999999999993,29.906542056074727,5.995239211445778,10.918475661842308,16.913714873288086,-12.992827182786641,12.108339689105197,-0.8966641343638369
16.25,0.25,33.333333333333336,31.152647975077798,6.002800559696084,11.309409436475562,17.312209996171646,-13.840437978906152,12.0486232831078,-0.9563805403612342
16.5,0.25,34.666666666666664,32.398753894080926,6.010131756186524,11.695947561012872,17.706079317199396,-14.69267457688153,11.988464354858637,-1.0165394686103966
16.75,0.25,35.99999999999999,33.64485981308411,6.017243152072751,12.078162930303733,18.095406082376485,-15.549453730707626,11.927871717817203,-1.077132105651831
17.0,0.25,37.333333333333336,34.89096573208715,6.024144486906607,12.45612686542404,18.480271352330647,-16.410694379756507,11.866854022106272,-1.1381498013627613
17.25,0.25,38.666666666666664,36.13707165109028,6.0308449331602105,12.829922627473252,18.860767560633462,-17.27630409045682,11.805419758026742,-1.1995840654422913
17.5,0.25,39.99999999999999,37.38317757009344,6.037353136904812,13.199618429900852,19.236971566805664,-18.146206003287773,11.743577259482466,-1.2614265639865678
17.75,0.25,41.333333333333336,38.62928348909648,6.043677255039938,13.565270506209458,19.608947761249397,-19.020335727847083,11.68133470731743,-1.3236691161516045
18.0,0.25,42.666666666666664,39.875389408099636,6.049824989413082,13.926944135442795,19.976769124855878,-19.89862028324376,11.61870013256844,-1.3863036909005935
18.25,0.25,43.99999999999999,41.12149532710279,6.055803618113941,14.284703169440945,20.340506787554887,-20.780988539547906,11.555681419635622,-1.4493224038334116
18.5,0.25,45.333333333333336,42.367601246105835,6.061620024219906,14.638610063313308,20.700230087533214,-21.66737115857262,11.492286309373306,-1.512717514095728
18.75,0.25,46.666666666666664,43.61370716510899,6.067280722246437,14.98872590592373,21.056006628170167,-22.557700536938825,11.428522402103981,-1.5764814213650524
19.0,0.25,47.99999999999999,44.85981308411215,6.072791882489696,15.335110450303318,21.407902332793014,-23.451910751319133,11.364397160557099,-1.6406066629119351
19.25,0.25,49.333333333333336,46.10591900311519,6.078159353457522,15.677852315336963,21.756011668794486,-24.349907334320704,11.299917912735392,-1.7050859107336418
19.5,0.25,50.666666666666664,47.35202492211832,6.0833886825887475,16.016997027954858,22.100385710543605,-25.251639211574712,11.235091854710735,-1.769911968758299
19.75,0.25,51.99999999999999,48.598130841121474,6.088485135374981,16.352584638807457,22.441069774182438,-26.157061066939036,11.169926053351487,-1.8350777701175467
20.0,0.25,53.333333333333336,49.84423676012452,6.09345371304903,16.68466982490554,22.77812353795457,-27.066113222169946,11.104427448983452,-1.9005763744855813
10.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,12.4118454405765,0.0
10.25,0.3,1.3333333333333286,1.2461059190030142,1.526276945662289,0.5119909827047877,2.038267928367077,0.7921620093640627,12.461975185690193,0.0501297451136935
10.5,0.3,2.6666666666666643,2.492211838006199,2.9754304781698693,1.0690991526460039,4.044529630815873,1.5523177928096743,12.510246169244365,0.09840072866786542
10.75,0.3,4.0,3.7383177570093267,4.352634960272667,1.6669238787119411,6.019558838984608,2.2812410819752813,12.556691881848437,0.14484644127193746
11.0,0.3,5.333333333333329,4.984423676012398,5.662589745662331,2.3015626477690603,7.964152393431391,2.9797287174189933,12.601345943282107,0.1895005027056076
11.210476464413189,0.3,6.455874476870335,6.033527548476968,6.716474790205439,2.861795869564162,9.5782706597696,3.5447431112926324,12.637575511043845,0.22573007046734617
11.25,0.3,6.666666666666664,6.2305295950155255,6.718961486707599,2.9522695566954553,9.671231043403054,3.4407014483875287,12.631036427208098,0.21919098663159886
11.5,0.3,8.0,7.476635514018653,6.734292110947308,3.5204904532870387,10.254782564234347,2.7781470502156935,12.589256217815606,0.17741077723910692
11.75,0.3,9.333333333333329,8.722741433021724,6.748966195201319,4.081568888211223,10.830535083412542,2.1077936503908177,12.54676778991322,0.13492234933672087
12.0,0.3,10.666666666666664,9.968847352024852,6.7630250354282,4.635628782867116,11.398653818295315,1.4298064662704633,12.503583544267128,0.09173810369062885
12.25,0.3,11.999999999999993,11.214953271028037,6.776506534972214,5.182850416252336,11.95935695122455,0.7444036801965126,12.459715659368978,0.04787021879247888
12.5,0.3,13.333333333333336,12.461059190031051,6.789448226460308,5.723283184487286,12.512731410947595,0.051672220916543665,12.415176096259847,0.003330655683347672
12.75,0.3,14.666666666666664,13.707165109034236,6.80188377843308,6.2570581074418214,13.058941885874901,-0.6482232231593343,12.369976603211299,-0.041868837365200307
13.0,0.3,15.999999999999993,14.953271028037364,6.813838293684398,6.784351546601329,13.598189840285727,-1.3550811877516367,12.324128720271622,-0.08771672030487743
13.25,0.3,17.333333333333336,16.199376947040435,6.825339156916243,7.305216291474039,14.130555448390282,-2.068821498650152,12.277643783683278,-0.1342016568932216
13.5,0.3,18.666666666666664,17.445482866043562,6.836411712710174,7.819768194956168,14.656179907666342,-2.7893029583772204,12.230532930178118,-0.18131251039838148
13.75,0.3,19.999999999999993,18.69158878504669,6.84707945204957,8.32814948677526,15.17522893882483,-3.51635984622186,12.182807101155646,-0.22903833942085328
14.0,0.3,21.333333333333336,19.93769470404976,6.857364178756711,8.830471460412127,15.687835639168838,-4.249859064880923,12.134477046749033,-0.2773683938274658
14.25,0.3,22.666666666666664,21.18380062305289,6.867286158292131,9.326811187461999,16.19409734575413,-4.989703277298759,12.08555332978402,-0.32629211079247966
14.5,0.3,23.999999999999993,22.429906542056074,6.876864251097345,9.81727547281082,16.694139723908165,-5.7357668181479085,12.036046329634607,-0.3757991109418928
14.75,0.3,25.333333333333336,23.676012461059088,6.886116032290943,10.301968863303728,17.18808489559467,-6.4879275654644175,11.98596624597937,-0.42587919459712964
15.0,0.3,26.666666666666664,24.922118380062273,6.895057899330709,10.781021641532448,17.676079540863157,-7.246038839199116,11.935323102462478,-0.47652233811402134
15.25,0.3,27.999999999999993,26.1682242990654,6.903705169045452,11.25451760402882,18.15822277307427,-8.010001525991129,11.884126750262434,-0.5277186903140656
15.5,0.3,29.333333333333336,27.41433021806847,6.912072165205814,11.722539715357243,18.634611880563057,-8.779718337505415,11.832386871571883,-0.5794585690046166
15.75,0.3,30.666666666666664,28.6604361370716,6.920172297741942,12.185183743619973,19.105356041361915,-9.555080095709684,11.780112982991618,-0.6317324575848815
16.0,0.3,31.999999999999993,29.906542056074727,6.928018134467379,12.642543333510503,19.570561467977882,-10.335980588096845,11.727314438841479,-0.6845310017350208
16.25,0.3,33.333333333333336,31.152647975077798,6.9356214661778495,13.094710042489169,20.030331508667018,-11.12231646641078,11.674000434390928,-0.7378450061855713
16.5,0.3,34.666666666666664,32.398753894080926,6.942993365779898,13.541773378764333,20.48476674454423,-11.913987149536695,11.620180009011737,-0.7916654315647627
16.75,0.3,35.99999999999999,33.64485981308411,6.950144242125248,13.983820840604722,20.93396508272997,-12.710894730354141,11.565862049255452,-0.845983391321047
17.0,0.3,37.333333333333336,34.89096573208715,6.9570838890430196,14.420937956678927,21.378021845721946,-13.512943886365207,11.511055291857724,-0.9007901487187748
17.25,0.3,38.666666666666664,36.13707165109028,6.9638215301193895,14.853218180954514,21.817039711073903,-14.320031940016378,11.455768326671748,-0.956077113904751
17.5,0.3,39.99999999999999,37.38317757009344,6.9703658595991556,15.280734125742015,22.25109998534117,-15.132077584752267,11.400009599533108,-1.011835841043391
17.75,0.3,41.333333333333336,38.62928348909648,6.976725079825769,15.703561908205188,22.680286988030957,-15.948996501065523,11.343787415057703,-1.0680580255187966
18.0,0.3,42.666666666666664,39.875389408099636,6.982906935549863,16.121779620187795,23.104686555737658,-16.77070285236198,11.287109939375036,-1.1247355012014637
18.25,0.3,43.99999999999999,41.12149532710279,6.988918745400838,16.535463591392613,23.52438233679345,-17.59711299030934,11.229985202798538,-1.1818602377779612
18.5,0.3,45.333333333333336,42.367601246105835,6.994767430790375,16.944688430617816,23.93945586140819,-18.428145384697643,11.172421102434662,-1.2394243381418377
18.75,0.3,46.666666666666664,43.61370716510899,7.000459542513568,17.349527066592145,24.349986609105713,-19.26372055600328,11.114425404732666,-1.2974200358438335
19.0,0.3,47.99999999999999,44.85981308411215,7.006001285224897,17.750050788355452,24.75605207358035,-20.103761010531798,11.056005747976487,-1.3558396926000125
19.25,0.3,49.333333333333336,46.10591900311519,7.011398539995071,18.146329285093316,25.157727825088386,-20.948191178026804,10.997169644720453,-1.4146757958560467
19.5,0.3,50.666666666666664,47.35202492211832,7.0166568851482225,18.538430867528632,25.555087752676855,-21.796937169441463,10.937924484170406,-1.4739209564060936
19.75,0.3,51.99999999999999,48.598130841121474,7.021781615488067,18.92643711659366,25.948218732081727,-22.649912109039747,10.878277534511481,-1.5335679060650182
20.0,0.3,53.333333333333336,49.84423676012452,7.026777760085906,19.3104007373488,26.337178497434707,-23.50705826268981,10.8182359451842,-1.5936094953922986
10.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,11.870912443554818,0.0
10.25,0.35,1.3333333333333286,1.2461059190030142,1.7158815139965782,0.5770715961531323,2.2929531101497105,1.0468471911466963,11.934011465352336,0.0630990217975178
10.5,0.35,2.6666666666666643,2.492211838006199,3.349159485470068,1.2048479179181868,4.554007403388255,2.061795565382056,11.995447991271991,0.12453554771717279
10.75,0.35,4.0,3.7383177570093267,4.905122401434937,1.8786019801890461,6.783724381623983,3.0454066246146567,12.055237453189912,0.1843250096350939
11.0,0.35,5.333333333333329,4.984423676012398,6.38861142205144,2.594172832683398,8.982784254734838,3.9983605787224406,12.11339666430872,0.24248422075390152
11.210476464413189,0.35,6.455874476870335,6.033527548476968,7.584727489696093,3.2260803471050394,10.810807836801132,4.777280288324164,12.161109960499012,0.29019751694419327
11.25,0.35,6.666666666666664,6.2305295950155255,7.587226855845188,3.3280389186966204,10.915265774541808,4.684736179526283,12.155619760744663,0.2847073171898451
11.5,0.35,8.0,7.476635514018653,7.602635583415463,3.9683282876404746,11.570963871055937,4.094328357037284,12.120450451596435,0.24953800804161652
11.75,0.35,9.333333333333329,8.722741433021724,7.617384416924892,4.600475813826051,12.217860230750944,3.4951187977292193,12.08453111232189,0.21361866876707225
12.0,0.35,10.666666666666664,9.968847352024852,7.631521466948357,5.224714622182205,12.856236089130562,2.8873887371057094,12.047873528103693,0.17696108454887494
12.25,0.35,11.999999999999993,11.214953271028037,7.64507871266153,5.841096921201256,13.486175633862786,2.2712223628347488,12.010489292859603,0.13957684930478464
12.5,0.35,13.333333333333336,12.461059190031051,7.65809041466764,6.449853258277585,14.107943672945225,1.6468844829141744,11.972389813019293,0.10147736946447417
12.75,0.35,14.666666666666664,13.707165109034236,7.670588856149493,7.051032958661608,14.721621814811101,1.0144567057768654,11.93358631119506,0.06267386764024252
13.0,0.35,15.999999999999993,14.953271028037364,7.682603822099395,7.644869790127245,15.32747361222664,0.3742025841892769,11.894089829751168,0.023177386196350014
13.25,0.35,17.333333333333336,16.199376947040435,7.694162836403734,8.231400270235326,15.92556310663906,-0.2738138404013739,11.853911234278321,-0.017001209276497065
13.5,0.35,18.666666666666664,17.445482866043562,7.705291372433408,8.810837473035463,16.51612884546887,-0.9293540205746922,11.813061216977102,-0.05785122657771602
13.75,0.35,19.999999999999993,18.69158878504669,7.716013040519556,9.38325379637115,17.099266836890706,-1.592321948155984,11.771550299955148,-0.0993621435996701
14.0,0.35,21.333333333333336,19.93769470404976,7.726349755240221,9.948784868127404,17.675134623367626,-2.2625600806821353,11.729388838441926,-0.14152360511289253
14.25,0.35,22.666666666666664,21.18380062305289,7.736321884978338,10.507593173604619,18.243915058582957,-2.9398855644699324,11.686587023924075,-0.18432541963074378
14.5,0.35,23.999999999999993,22.429906542056074,7.745948385946008,11.059739124793168,18.805687510739176,-3.6242190313168976,11.643154887205236,-0.22775755634958195
14.75,0.35,25.333333333333336,23.676012461059088,7.755246922490755,11.60538009785887,19.360627020349625,-4.315385440709463,11.599102301392785,-0.2718101421620336
15.0,0.35,26.666666666666664,24.922118380062273,7.764233975306979,12.14463943217595,19.90887340748293,-5.0132449725793435,11.554438984814357,-0.31647345874046096
15.25,0.35,27.999999999999993,26.1682242990654,7.772924938963229,12.677590242791098,20.450515181754326,-5.717709117311074,11.509174503866827,-0.3617379396879912
15.5,0.35,29.333333333333336,27.41433021806847,7.781334209919464,13.204357069249454,20.98569127916892,-6.428638938899553,11.463318275799608,-0.4075941677552102
15.75,0.35,30.666666666666664,28.6604361370716,7.789475266145587,13.725094358026581,21.514569624172168,-7.145866512899431,11.41687957143519,-0.45403287211962784
16.0,0.35,31.999999999999993,29.906542056074727,7.797360739214923,14.239853276682425,22.037214015897348,-7.869328040177379,11.369867517828263,-0.5010449257265552
16.25,0.35,33.333333333333336,31.152647975077798,7.805002479733616,14.74873988822253,22.553742367956147,-8.598905607121651,11.322291100865744,-0.5486213426890743
16.5,0.35,34.666666666666664,32.398753894080926,7.812411616768145,15.251864667604877,23.064276284373022,-9.334477609707903,11.274159167809447,-0.5967532757453711
16.75,0.35,35.99999999999999,33.64485981308411,7.819598611956394,15.749366781381127,23.56896539333752,-10.07589441974659,11.225480429783067,-0.6454320137717513
17.0,0.35,37.333333333333336,34.89096573208715,7.826573308789079,16.24129723909789,24.06787054788697,-10.823095184200184,11.176263464205228,-0.6946489793495907
17.25,0.35,38.666666666666664,36.13707165109028,7.83334497761507,16.72775266158021,24.56109763919528,-11.575974011895,11.126516717170047,-0.7443957263847718
17.5,0.35,39.99999999999999,37.38317757009344,7.839922356755665,17.208827437426635,25.0487497941823,-12.334427775911138,11.076248505776645,-0.7946639377781732
17.75,0.35,41.333333333333336,38.62928348909648,7.84631369013016,17.684613775857997,25.530927465988157,-13.098356023108323,11.025467020409177,-0.845445423145641
18.0,0.35,42.666666666666664,39.875389408099636,7.85252676174332,18.155222862244614,26.007749623987934,-13.867639784111702,10.974180326968767,-0.8967321165860511
18.25,0.35,43.99999999999999,41.12149532710279,7.858568927313399,18.620733240783125,26.479302168096524,-14.642193159006268,10.922396369058257,-0.9485160744965615
18.5,0.35,45.333333333333336,42.367601246105835,7.864447143325492,19.08121631730728,26.945663460632773,-15.421937785473062,10.870122970121566,-1.0007894734332528
18.75,0.35,46.666666666666664,43.61370716510899,7.870167993766017,19.53675612475388,27.406924118519896,-16.206783046589095,10.817367835538441,-1.0535446080163773
19.0,0.35,47.99999999999999,44.85981308411215,7.875737714724323,19.98743477273206,27.86317248745638,-16.996640596655766,10.764138554675945,-1.1067738888788732
19.25,0.35,49.333333333333336,46.10591900311519,7.881162217063547,20.43333249624368,28.314494713307226,-17.791424289807964,10.71044260289772,-1.1604698406570986
19.5,0.35,50.666666666666664,47.35202492211832,7.886447107364347,20.874527703439867,28.760974810804214,-18.591050111314104,10.656287343532096,-1.2146251000227224
19.75,0.35,51.99999999999999,48.598130841121474,7.891597707248479,21.311097022422928,29.202694729671407,-19.395436111450067,10.601680029800129,-1.2692324137546898
20.0,0.35,53.333333333333336,49.84423676012452,7.8966190712571915,21.743115347035882,29.639734418293074,-20.204502341831443,10.546627806704466,-1.3242846368503525
