time,soc,p_gen,p_batt,fuel,weight
5.833333333333333,0.17767181610289298,54.0,-9.140657589482785,66.57000000000008,774.8735414500088
5.916666666666667,0.15300015395185182,54.0,-9.227661298265595,65.4900000000001,773.7935414500089
6.0,0.129733364037728,54.0,-9.31454370111517,64.41000000000011,772.713541450009
6.083333333333333,0.10786936902561545,0.0,44.57702388179146,63.330000000000105,771.633541450009
6.166666666666667,0.25358434493069004,54.0,-9.509585582708304,61.98000000000009,770.2835414500091
6.25,0.2344533169811058,54.0,-9.596073741274871,60.90000000000008,769.2035414500092
6.333333333333333,0.21665257789624687,54.0,-9.682440593908176,59.820000000000064,768.1235414500093
6.416666666666667,0.20024665114555742,54.0,-9.768686140608253,58.74000000000005,767.0435414500093
6.5,0.1851671853615638,54.0,-9.854810381375088,57.66000000000004,765.9635414500094
6.583333333333333,0.17147849394613557,54.0,-9.940813316208704,56.58000000000003,764.8835414500095
6.666666666666667,0.15911243559937363,54.0,-10.02669494510905,55.500000000000014,763.8035414500096
6.75,0.14813311365557283,54.0,-10.112455268076175,54.42,762.7235414500096
6.833333333333333,0.13847259688240898,54.0,-10.198094285110038,53.33999999999999,761.6435414500097
6.916666666666667,0.13012901801255083,54.0,-10.283611996210688,52.25999999999998,760.5635414500098
7.0,0.12316617694935167,0.0,43.609661451382124,51.179999999999964,759.4835414500099
7.083333333333333,0.11751644589142868,0.0,43.524416678631255,50.09999999999995,758.4035414500099
7.166666666666667,0.11317795757145066,0.0,43.43929321181365,49.01999999999994,757.32354145001
7.25,0.11014884472208594,0.0,43.35429105092927,47.93999999999993,756.2435414500101
7.333333333333333,0.10842724007600318,0.0,43.269410195978125,46.859999999999914,755.1635414500101
7.416666666666667,0.10801127636587102,0.0,43.18465064696022,45.7799999999999,754.0835414500102
7.5,0.10889908632435813,0.0,43.10001240387556,44.69999999999989,753.0035414500103
7.583333333333333,0.11108880268413301,0.0,43.01549546672412,43.61999999999988,751.9235414500104
7.666666666666667,0.11457855817786419,0.0,42.93109983550595,42.539999999999864,750.8435414500104
7.75,0.11936648553822024,0.0,42.846825510221,41.45999999999985,749.7635414500105
7.833333333333333,0.12545071749786976,0.0,42.762672490869285,40.37999999999984,748.6835414500106
7.916666666666667,0.13282938678948134,0.0,42.67864077745081,39.29999999999983,747.6035414500107
8.0,0.1414360793354379,54.0,-11.384303400594355,38.219999999999814,746.5235414500107
8.083333333333334,0.15133356804206025,54.0,-11.468122828629653,37.1399999999998,745.4435414500108
8.166666666666666,0.16251998564201695,54.0,-11.551820950731717,36.05999999999979,744.3635414500109
8.25,0.17492917480694908,54.0,-11.635397766900553,34.97999999999978,743.283541450011
8.333333333333334,0.18862365169391926,54.0,-11.718853277136134,33.899999999999764,742.203541450011
8.416666666666666,0.20360154903559616,54.0,-11.80218748143848,32.81999999999975,741.1235414500111
8.5,0.21979696625287873,54.0,-11.8854003798076,31.739999999999743,740.0435414500112
8.583333333333334,0.2372721627535718,54.0,-11.968491972243477,30.659999999999744,738.9635414500112
8.666666666666666,0.2559614013444658,54.0,-12.051462258746113,29.579999999999746,737.8835414500113
8.75,0.10968192389304154,0.0,41.86568876068449,28.769999999999747,737.0735414500114
8.833333333333334,0.13085786490084586,0.0,41.78296108604833,27.68999999999975,735.9935414500114
8.916666666666666,0.15324275969537304,54.0,-12.279005062910102,26.60999999999975,734.9135414500115
9.0,0.1768983775267533,54.0,-12.361520452163084,25.529999999999752,733.8335414500116
9.083333333333334,0.2017594713594515,54.0,-12.443914535482826,24.449999999999754,732.7535414500117
9.166666666666666,0.2278243373120279,54.0,-12.52618731286936,23.369999999999756,731.6735414500117
9.25,0.25515451122619626,54.0,-12.60833878432264,22.289999999999758,730.5935414500118
9.333333333333334,0.11744012532040551,0.0,41.30963105015733,21.47999999999976,729.7835414500119
9.416666666666666,0.14710617770734336,54.0,-12.751811966963999,20.39999999999976,728.7035414500119
9.5,0.1780322163439787,54.0,-12.83362984710088,19.319999999999762,727.623541450012
9.583333333333334,0.21015353103413403,54.0,-12.915326421304513,18.239999999999764,726.5435414500121
9.666666666666666,0.24346841789636978,54.0,-12.99690168957489,17.159999999999766,725.4635414500121
9.75,0.11173031889481327,0.0,40.92164434808795,16.349999999999767,724.6535414500122
9.833333333333334,0.1473646756181434,54.0,-13.139366516646213,15.269999999999769,723.5735414500123
9.916666666666666,0.1842501490713469,54.0,-13.220608193600214,14.18999999999977,722.4935414500123
10.0,0.22232247253423748,54.0,-13.301728564620952,13.109999999999772,721.4135414500124
10.083333333333334,0.26157994212537533,54.0,-13.38272762970847,12.029999999999774,720.3335414500125
10.166666666666666,0.1357759998088881,0.0,40.53639461113725,11.219999999999775,719.5235414500125
10.25,0.17733653064944577,54.0,-13.524184101209762,10.139999999999777,718.4435414500126
10.333333333333334,0.2200772593598223,54.0,-13.604849574980861,9.059999999999778,717.3635414500127
10.416666666666666,0.26399648205857795,54.0,-13.685393742818718,7.97999999999978,716.2835414500128
10.5,0.14284764070984024,0.0,40.234183395276645,7.169999999999781,715.4735414500128
10.583333333333334,0.18905697049090392,54.0,-13.826054144133131,6.089999999999783,714.3935414500129
10.666666666666666,0.2363781234334714,54.0,-13.906264720654605,5.009999999999785,713.313541450013
10.75,0.11862633409264223,0.0,40.01364600875718,4.199999999999786,712.503541450013
10.833333333333334,0.16822809439496925,54.0,-14.046341337165295,3.119999999999786,711.4235414500131
10.916666666666666,0.2189985221913437,54.0,-14.126218322370349,2.039999999999786,710.3435414500132
11.0,0.2709359136003257,54.0,-14.205974001642161,0.9599999999997859,709.2635414500132
11.083333333333334,0.15773245483442877,54.0,-14.265711154077337,0.14999999999978597,708.4535414500133
