time_h,phase,altitude_m,speed_mps,p_req_kw,p_gen_kw,p_batt_kw,soc,s_factor,fuel_kg,fuel_used_kg,weight_kg,engine_load_pct,motor_power_kw,system_efficiency
0.9666666666666667,cruise,6000.0,69.44444444444444,56.849291408105906,76.0,-19.150708591894094,0.35218141050133905,4.284170741555639,258.66060618894835,20.519999999999754,979.4800000000002,100.45642126285986,56.849291408105906,0.16817365787780753
0.9833333333333333,cruise,6000.0,69.44444444444444,56.818468644781525,0.0,56.818468644781525,0.16634463776540945,2.6823621763655496,258.66060618894835,20.519999999999754,979.4800000000002,0.0,56.818468644781525,0.8075
1.0,cruise,6000.0,69.44444444444444,56.818468644781525,76.0,-19.181531355218475,0.22908187740261737,4.075249813621275,258.28060618894835,20.89999999999975,979.1000000000003,100.45642126285986,56.818468644781525,0.16808247684941172
1.0166666666666666,cruise,6000.0,69.44444444444444,56.78765783716676,76.0,-19.212342162833238,0.2919198902776313,4.175494464126588,257.90060618894836,21.279999999999745,978.7200000000003,100.45642126285986,56.78765783716676,0.16799133118883441
1.0333333333333334,cruise,6000.0,69.44444444444444,56.756858985261644,76.0,-19.243141014738356,0.354858637286784,4.288625371851831,257.52060618894836,21.65999999999974,978.3400000000003,100.45642126285986,56.756858985261644,0.16790022089607565
1.05,cruise,6000.0,69.44444444444444,56.72607208906618,0.0,56.72607208906618,0.16932406695327049,2.682366784722566,257.52060618894836,21.65999999999974,978.3400000000003,0.0,56.72607208906618,0.8074999999999999
1.0666666666666667,cruise,6000.0,69.44444444444444,56.72607208906618,76.0,-19.27392791093382,0.23236350899289449,4.079649576866991,257.14060618894837,22.039999999999736,977.9600000000003,100.45642126285986,56.72607208906618,0.16780914597113544
1.0833333333333333,cruise,6000.0,69.44444444444444,56.695297148580366,76.0,-19.304702851419634,0.2955036069593225,4.181126701016798,256.7606061889484,22.41999999999973,977.5800000000003,100.45642126285986,56.695297148580366,0.16771810641401383
1.1,cruise,6000.0,69.44444444444444,56.664534163804156,76.0,-19.335465836195844,0.35874432174888726,4.2953681742345395,256.3806061889484,22.799999999999727,977.2000000000003,100.45642126285986,56.664534163804156,0.1676271022247107
1.1166666666666667,cruise,6000.0,69.44444444444444,56.633783134737605,0.0,56.633783134737605,0.17351160188478393,2.68237234908856,256.3806061889484,22.799999999999727,977.2000000000003,0.0,56.633783134737605,0.8075
1.1333333333333333,cruise,6000.0,69.44444444444444,56.633783134737605,76.0,-19.366216865262395,0.23685289439381813,4.085901088262226,256.0006061889484,23.179999999999723,976.8200000000003,100.45642126285986,56.633783134737605,0.16753613340322612
1.15,cruise,6000.0,69.44444444444444,56.6030440613807,76.0,-19.3969559386193,0.30029472551865444,4.1888863511639824,255.6206061889484,23.559999999999718,976.4400000000003,100.45642126285986,56.6030440613807,0.16744519994956006
1.1666666666666667,cruise,6000.0,69.44444444444444,56.57231694373341,76.0,-19.427683056266588,0.36383705615562556,4.304416920759736,255.2406061889484,23.939999999999714,976.0600000000003,100.45642126285986,56.57231694373341,0.16735430186371253
1.1833333333333333,cruise,6000.0,69.44444444444444,56.54160178179579,0.0,56.54160178179579,0.17890583482792657,2.6823781537243083,255.2406061889484,23.939999999999714,976.0600000000003,0.0,56.54160178179579,0.8074999999999999
1.2,cruise,6000.0,69.44444444444444,56.54160178179579,76.0,-19.45839821820421,0.24254862587336512,4.094067745939787,254.8606061889484,24.31999999999971,975.6800000000003,100.45642126285986,56.54160178179579,0.16726343914568362
1.2166666666666666,cruise,6000.0,69.44444444444444,56.510898575567786,76.0,-19.489101424432214,0.30629183822360384,4.198819582959167,254.4806061889484,24.699999999999704,975.3000000000003,100.45642126285986,56.510898575567786,0.16717261179547316
1.2333333333333334,cruise,6000.0,69.44444444444444,56.48020732504943,76.0,-19.519792674950573,0.37013543277497546,4.315776779214045,254.1006061889484,25.0799999999997,974.9200000000003,100.45642126285986,56.48020732504943,0.16708181981308126
1.25,cruise,6000.0,69.44444444444444,56.44952803024074,0.0,56.44952803024074,0.185505358050675,2.682383698566451,254.1006061889484,25.0799999999997,974.9200000000003,0.0,56.44952803024074,0.8074999999999999
1.2666666666666666,cruise,6000.0,69.44444444444444,56.44952803024074,76.0,-19.550471969759258,0.24944929569951207,4.104227669170004,253.7206061889484,25.459999999999695,974.5400000000003,100.45642126285986,56.44952803024074,0.16699106319850798
1.2833333333333334,cruise,6000.0,69.44444444444444,56.41886069114167,76.0,-19.581139308858333,0.31349353734214735,4.210982643960909,253.3406061889484,25.83999999999969,974.1600000000003,100.45642126285986,56.41886069114167,0.16690034195175318
1.3,cruise,6000.0,69.44444444444444,56.38820530775223,76.0,-19.61179469224777,0.3776380438749135,4.314782322960833,252.96060618894842,26.219999999999686,973.7800000000003,100.45642126285986,56.38820530775223,0.16680965607281695
1.3166666666666667,cruise,6000.0,69.44444444444444,56.35756188007244,0.0,56.35756188007244,0.1933087638210057,2.6823887079127937,252.96060618894842,26.219999999999686,973.7800000000003,0.0,56.35756188007244,0.8075
