time_h,phase,altitude_m,speed_mps,p_req_kw,p_gen_kw,p_batt_kw,soc,s_factor,fuel_kg,fuel_used_kg,weight_kg,engine_load_pct,motor_power_kw,system_efficiency
0.0,takeoff,0.0,50.0,73.19103794808557,14.0,59.191037948085565,0.9671160900288414,2.6666666666666687,189.93,0.06999999999999318,999.93,23.333333333333332,73.19103794808557,0.5398684865807531
0.016666666666666666,takeoff,150.0,50.0,73.46466403712327,14.0,59.46466403712327,0.9340801655637728,2.663057295142372,189.86,0.13999999999998636,999.8599999999999,23.333333333333332,73.46466403712327,0.5405357512787409
0.03333333333333333,climb,300.0,65.0,74.1033949563799,16.0,58.1033949563799,0.9018005016991173,2.653471837990615,189.78,0.21999999999999886,999.7799999999999,26.666666666666668,74.1033949563799,0.5177681017636836
0.05,climb,420.0,65.0,74.09173671004055,16.0,58.09173671004055,0.8695273146379836,2.6397590445445616,189.7,0.30000000000001137,999.6999999999998,26.666666666666668,74.09173671004055,0.5177388718181036
0.06666666666666667,climb,540.0,65.0,74.0867135607895,16.0,58.086713560789505,0.8372569182153228,2.6227275731372743,189.61999999999998,0.3800000000000239,999.6199999999998,26.666666666666668,74.0867135607895,0.5177262757919974
0.08333333333333333,climb,660.0,65.0,74.08837908505218,16.0,58.08837908505218,0.8049855965014049,2.603071717063506,189.53999999999996,0.4600000000000364,999.5399999999997,26.666666666666668,74.08837908505218,0.5177304523743804
0.1,climb,780.0,65.0,74.0967883032339,16.0,58.09678830323389,0.7727096029996083,2.581303005633947,189.45999999999995,0.5400000000000489,999.4599999999997,26.666666666666668,74.0967883032339,0.5177515380657786
0.11666666666666667,climb,900.0,65.0,74.1119977114099,16.0,58.1119977114099,0.7404251598266028,2.5578062974564992,189.37999999999994,0.6200000000000614,999.3799999999997,26.666666666666668,74.1119977114099,0.5177896670980672
0.13333333333333333,climb,1020.0,65.0,74.13406531383103,16.0,58.13406531383103,0.7081284568744745,2.5328764054149007,189.29999999999993,0.7000000000000739,999.2999999999996,26.666666666666668,74.13406531383103,0.5178449713537949
0.15,climb,1140.0,65.0,74.1630506562671,16.0,58.1630506562671,0.675815650954326,2.506742705169856,189.2199999999999,0.7800000000000864,999.2199999999996,26.666666666666668,74.1630506562671,0.5179175802850284
0.16666666666666666,climb,1260.0,65.0,74.1990148602133,60.0,14.199014860213296,0.6679273093653186,4.000000000000005,188.9199999999999,1.0800000000000978,998.9199999999996,100.0,74.1990148602133,0.26084441213683396
0.18333333333333332,climb,1380.0,65.0,74.22469582007334,60.0,14.224695820073336,0.660024700576389,3.9999999999999964,188.6199999999999,1.3800000000001091,998.6199999999997,100.0,74.22469582007334,0.2609055228509392
0.2,climb,1500.0,65.0,74.25720043682546,60.0,14.257200436825457,0.6521040336670415,3.9999999999999982,188.31999999999988,1.6800000000001205,998.3199999999997,100.0,74.25720043682546,0.2609828516309069
0.21666666666666667,climb,1620.0,65.0,74.29658855593449,60.0,14.296588555934491,0.6441614844693001,4.000000000000004,188.01999999999987,1.9800000000001319,998.0199999999998,100.0,74.29658855593449,0.261076527009947
0.23333333333333334,climb,1740.0,65.0,74.34292159879838,60.0,14.342921598798384,0.6361931946921899,4.0000000000000036,187.71999999999986,2.2800000000001432,997.7199999999998,100.0,74.34292159879838,0.26118667816021846
0.25,climb,1860.0,65.0,74.39626259792118,60.0,14.39626259792118,0.6281952710266782,3.9999999999999902,187.41999999999985,2.5800000000001546,997.4199999999998,100.0,74.39626259792118,0.26131343488993525
0.26666666666666666,climb,1980.0,65.0,74.45667623300466,60.0,14.456676233004657,0.6201637842305645,3.999999999999998,187.11999999999983,2.880000000000166,997.1199999999999,100.0,74.45667623300466,0.2614569276398419
0.2833333333333333,climb,2100.0,65.0,74.52422886798513,60.0,14.52422886798513,0.612094768192795,4.000000000000007,186.81999999999982,3.1800000000001774,996.8199999999999,100.0,74.52422886798513,0.26161728747903057
0.3,climb,2220.0,65.0,74.5989885890427,60.0,14.598988589042705,0.6039842189766601,4.0000000000000036,186.5199999999998,3.4800000000001887,996.52,100.0,74.5989885890427,0.2617946461000678
0.31666666666666665,climb,2340.0,65.0,74.68102524361198,60.0,14.681025243611984,0.5958280938413201,4.000000000000003,186.2199999999998,3.7800000000002,996.22,100.0,74.68102524361198,0.2619891358134015
0.3333333333333333,climb,2460.0,65.0,74.77041048042302,60.0,14.770410480423024,0.587622310241085,3.999999999999994,185.9199999999998,4.0800000000002115,995.9200000000001,100.0,74.77041048042302,0.262200889541015
0.35,climb,2580.0,65.0,74.86721779060316,60.0,14.867217790603164,0.579362744801861,3.9999999999999933,185.61999999999978,4.380000000000223,995.6200000000001,100.0,74.86721779060316,0.2624300408092963
0.36666666666666664,climb,2700.0,65.0,74.97152254987053,60.0,14.971522549870528,0.5710452322741552,4.000000000000002,185.31999999999977,4.680000000000234,995.3200000000002,100.0,74.97152254987053,0.2626767237410887
0.38333333333333336,climb,2820.0,65.0,75.08340206185214,60.0,15.08340206185214,0.5626655644620151,4.0000000000000036,185.01999999999975,4.980000000000246,995.0200000000002,100.0,75.08340206185214,0.26294107304688885
0.4,climb,2940.0,65.0,75.20293560255965,60.0,15.202935602559648,0.5542194891272597,4.000000000000001,184.71999999999974,5.280000000000257,994.7200000000003,100.0,75.20293560255965,0.26322322401515713
0.4166666666666667,climb,3060.0,65.0,75.33020446605649,60.0,15.330204466056486,0.5457027088683395,4.0,184.41999999999973,5.580000000000268,994.4200000000003,100.0,75.33020446605649,0.263523312501703
0.43333333333333335,climb,3180.0,65.0,75.46529201135328,60.0,15.465292011353284,0.5371108799731432,3.9999999999999996,184.11999999999972,5.88000000000028,994.1200000000003,100.0,75.46529201135328,0.26384147491811155
0.45,climb,3300.0,65.0,75.60828371056706,60.0,15.608283710567065,0.5284396112450505,4.000000000000004,183.8199999999997,6.180000000000291,993.8200000000004,100.0,75.60828371056706,0.2641778482191693
0.4666666666666667,climb,3420.0,65.0,75.75926719838289,60.0,15.759267198382886,0.5196844628015044,4.000000000000004,183.5199999999997,6.480000000000302,993.5200000000004,100.0,75.75926719838289,0.2645325698892553
0.48333333333333334,climb,3540.0,65.0,75.91833232285636,60.0,15.918332322856358,0.5108409448443619,4.000000000000001,183.2199999999997,6.780000000000314,993.2200000000005,100.0,75.91833232285636,0.26490577792765346
0.5,climb,3660.0,65.0,76.0855711975987,60.0,16.085571197598696,0.5019045164012516,4.000000000000003,182.91999999999967,7.080000000000325,992.9200000000005,100.0,76.0855711975987,0.26529761083275116
0.5166666666666667,climb,3780.0,65.0,76.26107825538459,60.0,16.26107825538459,0.492870584037149,4.000000000000003,182.61999999999966,7.3800000000003365,992.6200000000006,100.0,76.26107825538459,0.26570820758507724
0.5333333333333333,climb,3900.0,65.0,76.44495030322759,60.0,16.444950303227586,0.4837345005353559,4.000000000000003,182.31999999999965,7.680000000000348,992.3200000000006,100.0,76.44495030322759,0.2661377076291421
0.55,climb,4020.0,65.0,76.63728657896647,60.0,16.637286578966467,0.4744915635470412,4.000000000000002,182.01999999999964,7.980000000000359,992.0200000000007,100.0,76.63728657896647,0.2665862508540352
0.5666666666666667,climb,4140.0,65.0,76.8381888094096,60.0,16.8381888094096,0.4651370142084803,4.000000000000003,181.71999999999963,8.28000000000037,991.7200000000007,100.0,76.8381888094096,0.26705397757273636
0.5833333333333334,climb,4260.0,65.0,77.04776127008458,60.0,17.047761270084578,0.4556660357251,4.000000000000004,181.41999999999962,8.580000000000382,991.4200000000008,100.0,77.04776127008458,0.2675410285000963
0.6,climb,4380.0,65.0,77.26611084664232,60.0,17.26611084664232,0.4460737519214098,3.999999999999998,181.1199999999996,8.880000000000393,991.1200000000008,100.0,77.26611084664232,0.2680475447294422
0.6166666666666667,climb,4500.0,65.0,77.493347097967,60.0,17.493347097967003,0.4363552257558726,3.9999999999999982,180.8199999999996,9.180000000000405,990.8200000000008,100.0,77.493347097967,0.26857366770776075
0.6333333333333333,climb,4620.0,65.0,77.72958232104452,60.0,17.729582321044518,0.42650545779973675,4.000000000000005,180.51999999999958,9.480000000000416,990.5200000000009,100.0,77.72958232104452,0.2691195392094134
0.65,climb,4740.0,65.0,77.97493161764365,60.0,17.974931617643648,0.4165193846788236,3.9999999999999973,180.21999999999957,9.780000000000427,990.2200000000009,100.0,77.97493161764365,0.26968530130833546
0.6666666666666666,climb,4860.0,65.0,78.22951296286644,60.0,18.229512962866437,0.40639187747723116,3.9999999999999996,179.91999999999956,10.080000000000439,989.920000000001,100.0,78.22951296286644,0.27027109634867025
0.6833333333333333,climb,4980.0,65.0,78.49344727562647,60.0,18.493447275626465,0.3961177401018831,3.9999999999999942,179.61999999999955,10.38000000000045,989.620000000001,100.0,78.49344727562647,0.27087706691379043
0.7,climb,5100.0,65.0,78.76685849111477,60.0,18.766858491114775,0.38569170760681937,3.999999999999998,179.31999999999954,10.680000000000462,989.3200000000011,100.0,78.76685849111477,0.2715033557936559
0.7166666666666667,climb,5220.0,65.0,79.04987363531626,60.0,19.04987363531626,0.3751084444760881,4.0000000000000036,179.01999999999953,10.980000000000473,989.0200000000011,100.0,79.04987363531626,0.2721501059504581
0.7333333333333333,climb,5340.0,65.0,79.34262290164088,60.0,19.34262290164088,0.3643625428640654,4.0000000000000036,178.71999999999952,11.280000000000484,988.7200000000012,100.0,79.34262290164088,0.2728174604824997
0.75,climb,5460.0,65.0,79.64523972973652,60.0,19.645239729736517,0.3534485207919895,4.000000000000006,178.4199999999995,11.580000000000496,988.4200000000012,100.0,79.64523972973652,0.2735055625862585
0.7666666666666667,climb,5580.0,65.0,79.9578608865528,60.0,19.957860886552794,0.3423608202994602,3.9999999999999893,178.1199999999995,11.880000000000507,988.1200000000013,100.0,79.9578608865528,0.2742145555165824
0.7833333333333333,climb,5700.0,65.0,80.28062654972706,60.0,20.28062654972706,0.3310938055496118,3.9999999999999942,177.81999999999948,12.180000000000518,987.8200000000013,100.0,80.28062654972706,0.2749445825449633
0.8,climb,5820.0,65.0,80.6136803933668,60.0,20.613680393366806,0.31964176088663027,3.9999999999999907,177.51999999999947,12.48000000000053,987.5200000000013,100.0,80.6136803933668,0.27569578691583707
0.8166666666666667,climb,5940.0,65.0,80.9571696763053,60.0,20.9571696763053,0.3079988888442384,3.9999999999999942,177.21999999999946,12.780000000000541,987.2200000000014,100.0,80.9571696763053,0.27646831180085535
0.8333333333333334,cruise,6000.0,69.44444444444444,57.44863795474373,60.0,-2.551362045256269,0.30941631220271415,3.9999999999999987,176.91999999999945,13.080000000000553,986.9200000000014,100.0,57.44863795474373,0.2152657779510699
0.85,cruise,6000.0,69.44444444444444,57.424120387608134,60.0,-2.5758796123918657,0.31084735643182076,4.000000000000016,176.61999999999944,13.380000000000564,986.6200000000015,100.0,57.424120387608134,0.21517390818094465
0.8666666666666667,cruise,6000.0,69.44444444444444,57.39961027209209,60.0,-2.60038972790791,0.3122920173917696,3.9999999999999862,176.31999999999942,13.680000000000575,986.3200000000015,100.0,57.39961027209209,0.21508206633278126
0.8833333333333333,cruise,6000.0,69.44444444444444,57.37510760819566,60.0,-2.6248923918043374,0.313750290942772,4.000000000000011,176.0199999999994,13.980000000000587,986.0200000000016,100.0,57.37510760819566,0.21499025240658
0.9,cruise,6000.0,69.44444444444444,57.3506123959188,60.0,-2.6493876040811983,0.31522217294503935,4.000000000000002,175.7199999999994,14.280000000000598,985.7200000000016,100.0,57.3506123959188,0.21489846640234075
0.9166666666666666,cruise,6000.0,69.44444444444444,57.32612463526153,60.0,-2.673875364738471,0.31670765925878297,3.9999999999999956,175.4199999999994,14.58000000000061,985.4200000000017,100.0,57.32612463526153,0.21480670832006352
0.9333333333333333,cruise,6000.0,69.44444444444444,57.30164432622381,60.0,-2.6983556737761916,0.3182067457442142,3.9999999999999987,175.11999999999938,14.88000000000062,985.1200000000017,100.0,57.30164432622381,0.2147149781597481
0.95,cruise,6000.0,69.44444444444444,57.27717146880572,60.0,-2.7228285311942813,0.31971942826154437,4.000000000000004,174.81999999999937,15.180000000000632,984.8200000000018,100.0,57.27717146880572,0.214623275921395
0.9666666666666667,cruise,6000.0,69.44444444444444,57.25270606300717,60.0,-2.7472939369928326,0.32124570267098485,4.000000000000008,174.51999999999936,15.480000000000643,984.5200000000018,100.0,57.25270606300717,0.21453160160500365
0.9833333333333333,cruise,6000.0,69.44444444444444,57.228248108828204,60.0,-2.771751891171796,0.32278556483274695,3.9999999999999982,174.21999999999935,15.780000000000655,984.2200000000018,100.0,57.228248108828204,0.21443995521057435
